Molecule,y1_true,y1_pred,y1_pred_stdev,y1_pred_res,y1_pred_freq,y1_recalc,y1_recalc_stdev,y1_recalc_res,y1_recalc_freq
CMPLOGP00000532,0.0700,0.2456,0.1791,-0.1756,5,0.0814,0.0623,-0.0114,18
CMPLOGP00001680,1.5900,1.3470,0.1198,0.2430,5,1.5476,0.0358,0.0424,18
CMPLOGP00000277,-0.4700,0.2629,0.1291,-0.7329,5,-0.3150,0.0438,-0.1550,17
CMPLOGP00001881,1.7700,0.6635,0.0651,1.1065,5,1.5962,0.0539,0.1738,17
CMPLOGP00005349,6.5700,6.2324,0.1791,0.3376,5,6.4781,0.0515,0.0919,18
CMPLOGP00004545,4.5000,4.3499,0.1208,0.1501,5,4.4551,0.0475,0.0449,11
CMPLOGP00000104,-1.3000,-1.0638,0.3216,-0.2362,5,-1.2403,0.0584,-0.0597,16
CMPLOGP00003219,2.9900,3.5429,0.0943,-0.5529,5,3.0353,0.0233,-0.0453,16
CMPLOGP00001729,1.6400,0.8729,0.1131,0.7671,5,1.5965,0.0312,0.0435,14
CMPLOGP00003114,2.8900,2.6726,0.2130,0.2174,5,2.8087,0.0460,0.0813,16
CMPLOGP00004633,4.6600,5.1705,0.2074,-0.5105,5,4.6940,0.0421,-0.0340,16
CMPLOGP00003883,3.6200,4.2377,0.0549,-0.6177,5,3.7527,0.0371,-0.1327,17
CMPLOGP00000257,-0.5400,1.3204,0.5668,-1.8604,5,-0.4495,0.0680,-0.0905,17
CMPLOGP00004682,4.7200,4.4708,0.1833,0.2492,5,4.7314,0.0625,-0.0114,16
CMPLOGP00003079,2.8500,3.0490,0.0791,-0.1990,5,2.9229,0.0503,-0.0729,16
CMPLOGP00001615,1.5200,1.9911,0.3711,-0.4711,5,1.5460,0.0284,-0.0260,18
CMPLOGP00002390,2.2400,2.5665,0.0754,-0.3265,5,2.4022,0.0351,-0.1622,17
CMPLOGP00003787,3.5100,3.2414,0.2365,0.2686,5,3.4643,0.0719,0.0457,15
CMPLOGP00004563,4.5200,4.8185,0.1770,-0.2985,5,4.5982,0.0456,-0.0782,15
CMPLOGP00004983,5.3700,5.0976,0.2198,0.2724,5,5.3288,0.0259,0.0412,16
CMPLOGP00005235,6.1000,4.1025,0.2339,1.9975,5,6.0724,0.0143,0.0276,20
CMPLOGP00001847,1.7300,1.7309,0.0736,-0.0009,5,1.7020,0.0332,0.0280,18
CMPLOGP00004296,4.1200,4.0322,0.2191,0.0878,5,4.0825,0.0564,0.0375,18
CMPLOGP00000497,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00002251,2.1000,1.6784,0.1572,0.4216,5,2.0432,0.0494,0.0568,16
CMPLOGP00005405,6.8100,6.7747,0.2298,0.0353,5,6.8376,0.0411,-0.0276,16
CMPLOGP00001345,1.2300,1.1225,0.1091,0.1075,5,1.1766,0.0299,0.0534,18
CMPLOGP00000676,0.3100,-0.5351,0.1535,0.8451,5,0.2327,0.0287,0.0773,15
CMPLOGP00004625,4.6400,4.8029,0.1182,-0.1629,5,4.7217,0.0322,-0.0817,19
CMPLOGP00002716,2.5100,2.7324,0.1300,-0.2224,5,2.6017,0.0558,-0.0917,16
CMPLOGP00005346,6.5600,6.3578,0.3233,0.2022,5,6.6019,0.0476,-0.0419,16
CMPLOGP00004977,5.3400,5.3212,0.0401,0.0188,5,5.3425,0.1060,-0.0025,15
CMPLOGP00005051,5.5500,5.9530,0.1630,-0.4030,5,5.7100,0.0482,-0.1600,18
CMPLOGP00003725,3.4800,2.9152,0.3576,0.5648,5,3.4060,0.0620,0.0740,18
CMPLOGP00000126,-1.1800,-0.4362,0.1381,-0.7438,5,-1.0596,0.0782,-0.1204,19
CMPLOGP00003724,3.4800,4.0821,0.0697,-0.6021,5,3.6866,0.0534,-0.2066,14
CMPLOGP00001696,1.6000,2.2718,0.2129,-0.6718,5,1.7260,0.0590,-0.1260,16
CMPLOGP00001632,1.5300,1.5061,0.2304,0.0239,5,1.4770,0.0362,0.0530,12
CMPLOGP00002596,2.4100,1.8859,0.4350,0.5241,5,2.3503,0.0617,0.0597,19
CMPLOGP00003019,2.8000,3.3777,0.3418,-0.5777,5,2.8609,0.0166,-0.0609,14
CMPLOGP00005568,8.2600,7.3905,0.4208,0.8695,5,8.2464,0.0191,0.0136,20
CMPLOGP00004972,5.3200,5.6192,0.6522,-0.2992,5,5.2948,0.0275,0.0252,16
CMPLOGP00000717,0.3600,0.7751,0.1876,-0.4151,5,0.3394,0.0650,0.0206,16
CMPLOGP00002373,2.2100,2.1993,0.0570,0.0107,5,2.2337,0.0389,-0.0237,15
CMPLOGP00003458,3.2200,2.8874,0.1061,0.3326,5,3.0918,0.0629,0.1282,14
CMPLOGP00002946,2.7300,3.0103,0.2876,-0.2803,5,2.7192,0.0412,0.0108,18
CMPLOGP00000752,0.4300,1.3833,0.5446,-0.9533,5,0.5390,0.0498,-0.1090,18
CMPLOGP00002639,2.4500,3.3506,0.4253,-0.9006,5,2.4865,0.0315,-0.0365,14
CMPLOGP00005600,9.0600,8.4700,0.5044,0.5900,5,9.1035,0.0530,-0.0435,18
CMPLOGP00004998,5.4100,6.9205,0.1439,-1.5105,5,5.4823,0.0346,-0.0723,18
CMPLOGP00004142,3.9500,3.7420,0.0816,0.2080,5,3.8836,0.0335,0.0664,16
CMPLOGP00004650,4.6900,3.1083,0.3861,1.5817,5,4.6503,0.0171,0.0397,15
CMPLOGP00000767,0.4500,0.7922,0.3001,-0.3422,5,0.4494,0.0471,0.0006,14
CMPLOGP00000773,0.4600,0.3161,0.1936,0.1439,5,0.4268,0.0612,0.0332,17
CMPLOGP00005586,8.6300,7.8131,0.4298,0.8169,5,8.5731,0.0320,0.0569,18
CMPLOGP00004830,5.0000,3.9329,0.3175,1.0671,5,4.8825,0.0414,0.1175,15
CMPLOGP00005076,5.6200,5.7015,0.3549,-0.0815,5,5.6033,0.0363,0.0167,18
CMPLOGP00004986,5.3900,5.1435,0.2534,0.2465,5,5.3815,0.0225,0.0085,18
CMPLOGP00003957,3.7100,3.5143,0.1358,0.1957,5,3.6773,0.0368,0.0327,15
CMPLOGP00002044,1.9200,1.3245,0.0886,0.5955,5,1.7843,0.0505,0.1357,20
CMPLOGP00002621,2.4400,1.6426,0.0893,0.7974,5,2.2237,0.0675,0.2163,18
CMPLOGP00000737,0.4000,0.0738,0.0769,0.3262,5,0.3117,0.0547,0.0883,15
CMPLOGP00005578,8.4400,7.3008,0.5063,1.1392,5,8.3799,0.0328,0.0601,19
CMPLOGP00000747,0.4100,0.1749,0.2644,0.2351,5,0.3544,0.0347,0.0556,15
CMPLOGP00002142,2.0000,1.6061,0.2258,0.3939,5,1.9442,0.0240,0.0558,16
CMPLOGP00003845,3.6000,3.5231,0.3308,0.0769,5,3.5970,0.0581,0.0030,13
CMPLOGP00005343,6.5400,6.6628,0.1966,-0.1228,5,6.5895,0.0472,-0.0495,20
CMPLOGP00000023,-2.7900,0.1642,0.4939,-2.9542,5,-2.5966,0.0427,-0.1934,16
CMPLOGP00003979,3.7500,4.2346,0.1269,-0.4846,5,3.8016,0.0487,-0.0516,16
CMPLOGP00005344,6.5400,6.5478,0.2237,-0.0078,5,6.5852,0.0671,-0.0452,17
CMPLOGP00000735,0.3960,1.6930,0.3263,-1.2970,5,0.5394,0.0244,-0.1434,15
CMPLOGP00001165,1.0300,1.6754,0.0712,-0.6454,5,1.1355,0.0290,-0.1055,15
CMPLOGP00004534,4.4900,5.1722,0.2536,-0.6822,5,4.5378,0.0295,-0.0478,13
CMPLOGP00000770,0.4500,0.7089,0.1291,-0.2589,5,0.4951,0.0416,-0.0451,15
CMPLOGP00005238,6.1000,5.6561,0.1453,0.4439,5,6.0522,0.0387,0.0478,17
CMPLOGP00002271,2.1200,1.7655,0.1131,0.3545,5,2.0942,0.0335,0.0258,17
CMPLOGP00002678,2.4900,2.3224,0.1290,0.1676,5,2.4724,0.0354,0.0176,17
CMPLOGP00000073,-1.7100,1.1836,0.4973,-2.8936,5,-1.6124,0.0130,-0.0976,14
CMPLOGP00005341,6.5300,6.7580,0.3199,-0.2280,5,6.5751,0.0343,-0.0451,17
CMPLOGP00001449,1.3500,1.6231,0.1863,-0.2731,5,1.3544,0.0402,-0.0044,17
CMPLOGP00003293,3.0800,2.8186,0.0620,0.2614,5,3.0534,0.0417,0.0266,13
CMPLOGP00004665,4.7000,4.5522,0.2027,0.1478,5,4.6662,0.0321,0.0338,14
CMPLOGP00003470,3.2500,2.7490,0.2691,0.5010,5,3.1650,0.0350,0.0850,14
CMPLOGP00000149,-1.0000,-0.7899,0.0678,-0.2101,5,-0.9770,0.0471,-0.0230,16
CMPLOGP00000154,-0.9800,-0.7486,0.2317,-0.2314,5,-0.9542,0.0578,-0.0258,19
CMPLOGP00003251,3.0100,4.0293,0.2884,-1.0193,5,3.0663,0.0314,-0.0563,19
CMPLOGP00000322,-0.3400,-0.1536,0.3078,-0.1864,5,-0.3469,0.0588,0.0069,16
CMPLOGP00001298,1.1800,0.8328,0.6925,0.3472,5,1.1687,0.0440,0.0113,15
CMPLOGP00001425,1.3100,1.6533,0.0793,-0.3433,5,1.3762,0.0336,-0.0662,16
CMPLOGP00003727,3.4800,3.3702,0.1276,0.1098,5,3.4476,0.0332,0.0324,17
CMPLOGP00003223,3.0000,4.7848,0.3042,-1.7848,5,3.0848,0.0233,-0.0848,17
CMPLOGP00005490,7.4400,7.0845,0.1960,0.3555,5,7.3316,0.0616,0.1084,14
CMPLOGP00003509,3.2900,2.9108,0.2005,0.3792,5,3.2535,0.0258,0.0365,16
CMPLOGP00003797,3.5300,3.4769,0.3764,0.0531,5,3.5494,0.0260,-0.0194,17
CMPLOGP00002362,2.2000,1.8729,0.2799,0.3271,5,2.1144,0.0553,0.0856,12
CMPLOGP00002958,2.7400,2.6842,0.0760,0.0558,5,2.7438,0.0525,-0.0038,18
CMPLOGP00002332,2.1800,2.0105,0.1902,0.1695,5,2.2277,0.0644,-0.0477,17
CMPLOGP00002542,2.3860,2.1360,0.1125,0.2500,5,2.3393,0.0619,0.0467,16
CMPLOGP00002116,1.9900,2.3407,0.1516,-0.3507,5,2.0080,0.0599,-0.0180,18
CMPLOGP00000777,0.4600,0.2199,0.2569,0.2401,5,0.4503,0.0370,0.0097,15
CMPLOGP00000178,-0.9000,-0.6005,0.1024,-0.2995,5,-0.8962,0.0333,-0.0038,17
CMPLOGP00002870,2.6700,2.6346,0.2189,0.0354,5,2.6802,0.0241,-0.0102,16
CMPLOGP00003150,2.9100,3.3220,0.2124,-0.4120,5,2.8866,0.0340,0.0234,17
CMPLOGP00004398,4.3000,4.2805,0.0685,0.0195,5,4.2957,0.0503,0.0043,16
CMPLOGP00000705,0.3500,1.1612,0.1402,-0.8112,5,0.5033,0.0503,-0.1533,19
CMPLOGP00005611,9.5000,9.3598,0.1458,0.1402,5,9.4784,0.0342,0.0216,16
CMPLOGP00002877,2.6800,2.8537,0.0945,-0.1737,5,2.7397,0.0446,-0.0597,13
CMPLOGP00003302,3.0900,3.2747,0.3766,-0.1847,5,3.0724,0.0371,0.0176,16
CMPLOGP00002595,2.4100,2.0485,0.1045,0.3615,5,2.3040,0.0780,0.1060,16
CMPLOGP00004251,4.0700,3.9413,0.4108,0.1287,5,3.9763,0.0454,0.0937,14
CMPLOGP00002076,1.9500,2.1713,0.1229,-0.2213,5,1.9743,0.0171,-0.0243,17
CMPLOGP00000289,-0.4400,-0.0640,0.2533,-0.3760,5,-0.4193,0.0505,-0.0207,16
CMPLOGP00002383,2.2300,2.3110,0.2534,-0.0810,5,2.2006,0.0716,0.0294,18
CMPLOGP00004626,4.6400,4.5117,0.1520,0.1283,5,4.6514,0.0240,-0.0114,14
CMPLOGP00000984,0.7900,0.7941,0.0875,-0.0041,5,0.7894,0.0264,0.0006,14
CMPLOGP00004131,3.9200,4.2091,0.2286,-0.2891,5,3.9405,0.0202,-0.0205,17
CMPLOGP00004824,5.0000,5.3398,0.1651,-0.3398,5,5.0411,0.0336,-0.0411,17
CMPLOGP00000015,-3.1000,-1.8734,0.6581,-1.2266,5,-3.1032,0.0207,0.0032,14
CMPLOGP00005163,5.8700,5.8333,0.0759,0.0367,5,5.8690,0.0284,0.0010,14
CMPLOGP00001718,1.6300,1.7540,0.0394,-0.1240,5,1.6634,0.0420,-0.0334,17
CMPLOGP00003182,2.9500,3.1935,0.0945,-0.2435,5,3.0212,0.0329,-0.0712,13
CMPLOGP00004492,4.4290,4.7132,0.1728,-0.2842,5,4.4767,0.0350,-0.0477,17
CMPLOGP00002746,2.5400,2.0337,0.4173,0.5063,5,2.5057,0.0414,0.0343,15
CMPLOGP00003196,2.9600,2.9201,0.6464,0.0399,5,2.9764,0.0393,-0.0164,17
CMPLOGP00005252,6.1400,6.8067,0.1648,-0.6667,5,6.2749,0.0293,-0.1349,14
CMPLOGP00003362,3.1400,2.9484,0.2577,0.1916,5,3.1501,0.0742,-0.0101,15
CMPLOGP00002427,2.2800,2.1802,0.1670,0.0998,5,2.2680,0.0518,0.0120,15
CMPLOGP00003160,2.9200,0.5306,0.2256,2.3894,5,2.6869,0.0343,0.2331,19
CMPLOGP00001230,1.1000,1.1379,0.0912,-0.0379,5,1.0837,0.0555,0.0163,14
CMPLOGP00002025,1.9000,2.8761,0.9872,-0.9761,5,1.9542,0.0246,-0.0542,15
CMPLOGP00000428,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00001980,1.8600,1.2138,0.1987,0.6462,5,1.7322,0.0264,0.1278,14
CMPLOGP00000802,0.5000,0.5239,0.1382,-0.0239,5,0.5150,0.0326,-0.0150,17
CMPLOGP00004372,4.2400,3.8813,0.0620,0.3587,5,4.0998,0.0402,0.1402,12
CMPLOGP00001363,1.2500,0.8441,0.3107,0.4059,5,1.2676,0.0337,-0.0176,15
CMPLOGP00002203,2.0600,2.1044,0.3138,-0.0444,5,2.0806,0.0603,-0.0206,17
CMPLOGP00002838,2.6300,3.3349,0.1651,-0.7049,5,2.7304,0.0394,-0.1004,15
CMPLOGP00004141,3.9500,4.7113,0.2802,-0.7613,5,4.0466,0.0733,-0.0966,16
CMPLOGP00001117,0.9600,0.6046,0.0948,0.3554,5,0.8764,0.0512,0.0836,17
CMPLOGP00000703,0.3410,1.4032,0.4197,-1.0622,5,0.4912,0.0651,-0.1502,16
CMPLOGP00003551,3.3000,4.6657,0.2130,-1.3657,5,3.3619,0.0263,-0.0619,16
CMPLOGP00003866,3.6000,3.5997,0.0521,0.0003,5,3.6034,0.0434,-0.0034,19
CMPLOGP00001314,1.1980,1.6390,0.2017,-0.4410,5,1.2644,0.1063,-0.0664,14
CMPLOGP00001933,1.8100,1.8299,0.0787,-0.0199,5,1.8222,0.0574,-0.0122,15
CMPLOGP00002137,2.0000,0.8287,0.2829,1.1713,5,2.0032,0.0189,-0.0032,14
CMPLOGP00004752,4.8600,3.6575,0.4488,1.2025,5,4.8249,0.0887,0.0351,15
CMPLOGP00001023,0.8500,1.3410,0.1849,-0.4910,5,0.9185,0.0414,-0.0685,14
CMPLOGP00003103,2.8900,2.7403,0.2247,0.1497,5,2.8594,0.0658,0.0306,16
CMPLOGP00000195,-0.7800,0.3716,0.2444,-1.1516,5,-0.6408,0.0398,-0.1392,15
CMPLOGP00001093,0.9400,1.1561,0.1837,-0.2161,5,0.9667,0.0448,-0.0267,14
CMPLOGP00002795,2.5900,2.2334,0.0922,0.3566,5,2.5109,0.0515,0.0791,15
CMPLOGP00005102,5.7000,4.4808,0.2211,1.2192,5,5.6076,0.0750,0.0924,13
CMPLOGP00004298,4.1300,4.3440,0.2542,-0.2140,5,4.1706,0.0413,-0.0406,17
CMPLOGP00001403,1.2900,1.5658,0.1185,-0.2758,5,1.3184,0.0756,-0.0284,17
CMPLOGP00001259,1.1300,1.0405,0.1239,0.0895,5,1.1223,0.0416,0.0077,15
CMPLOGP00000925,0.6900,0.1243,0.0803,0.5657,5,0.6489,0.0342,0.0411,14
CMPLOGP00002485,2.3200,2.3232,0.0356,-0.0032,5,2.3277,0.0336,-0.0077,16
CMPLOGP00001210,1.0800,2.1062,0.2454,-1.0262,5,1.1799,0.0365,-0.0999,16
CMPLOGP00005529,7.7800,8.1331,0.2112,-0.3531,5,7.8490,0.0504,-0.0690,13
CMPLOGP00004136,3.9300,2.6850,0.2578,1.2450,5,3.7555,0.0449,0.1745,15
CMPLOGP00001907,1.8000,1.8845,0.1310,-0.0845,5,1.8007,0.0381,-0.0007,16
CMPLOGP00005266,6.2000,5.5638,0.0865,0.6362,5,6.1754,0.0654,0.0246,17
CMPLOGP00003268,3.0470,3.1719,0.2681,-0.1249,5,3.0544,0.0330,-0.0074,20
CMPLOGP00001593,1.5000,1.0141,0.2382,0.4859,5,1.4092,0.0322,0.0908,14
CMPLOGP00000668,0.3000,0.7260,0.4607,-0.4260,5,0.3334,0.0642,-0.0334,18
CMPLOGP00004157,3.9700,3.9366,0.0609,0.0334,5,3.9565,0.0352,0.0135,17
CMPLOGP00002831,2.6100,2.2411,0.2309,0.3689,5,2.5349,0.0434,0.0751,12
CMPLOGP00002617,2.4300,2.2084,0.0720,0.2216,5,2.4147,0.0531,0.0153,14
CMPLOGP00000916,0.6800,0.7651,0.1241,-0.0851,5,0.7067,0.0225,-0.0267,15
CMPLOGP00005414,6.8800,6.3038,0.2407,0.5762,5,6.8076,0.0351,0.0724,16
CMPLOGP00004247,4.0700,4.7961,0.1927,-0.7261,5,4.1666,0.0332,-0.0966,17
CMPLOGP00003543,3.3000,4.2180,0.1983,-0.9180,5,3.3694,0.0272,-0.0694,14
CMPLOGP00000204,-0.7200,-0.3051,0.1311,-0.4149,5,-0.6053,0.0483,-0.1147,20
CMPLOGP00004414,4.3000,4.3851,0.3246,-0.0851,5,4.3115,0.0511,-0.0115,14
CMPLOGP00000924,0.6900,1.2504,0.1002,-0.5604,5,0.7853,0.0453,-0.0953,19
CMPLOGP00004186,4.0000,4.3334,0.1087,-0.3334,5,3.9646,0.0454,0.0354,17
CMPLOGP00003214,2.9800,2.7797,0.0959,0.2003,5,2.8998,0.0504,0.0802,17
CMPLOGP00003428,3.2000,5.4927,0.3564,-2.2927,5,3.3255,0.0248,-0.1255,14
CMPLOGP00001852,1.7400,1.8940,0.1384,-0.1540,5,1.7424,0.0246,-0.0024,15
CMPLOGP00003252,3.0110,3.0661,0.2295,-0.0551,5,3.0596,0.0453,-0.0486,17
CMPLOGP00001142,1.0000,1.8435,0.1550,-0.8435,5,1.1005,0.0814,-0.1005,16
CMPLOGP00004737,4.8200,5.0531,0.1310,-0.2331,5,4.8880,0.0442,-0.0680,17
CMPLOGP00004502,4.4400,4.6311,0.0990,-0.1911,5,4.4635,0.0397,-0.0235,17
CMPLOGP00004767,4.9000,5.6323,0.2632,-0.7323,5,4.9134,0.0192,-0.0134,16
CMPLOGP00002826,2.6100,2.5894,0.1830,0.0206,5,2.5964,0.0272,0.0136,16
CMPLOGP00002919,2.7100,2.6144,0.1086,0.0956,5,2.6481,0.0437,0.0619,19
CMPLOGP00002582,2.4000,3.5787,0.4952,-1.1787,5,2.4549,0.0424,-0.0549,13
CMPLOGP00002049,1.9200,2.0503,0.1362,-0.1303,5,1.9376,0.0351,-0.0176,14
CMPLOGP00003769,3.5000,4.3932,0.3948,-0.8932,5,3.5219,0.0314,-0.0219,16
CMPLOGP00005456,7.1900,6.7574,0.0943,0.4326,5,7.1073,0.0479,0.0827,16
CMPLOGP00001297,1.1800,1.4034,0.1722,-0.2234,5,1.2276,0.0419,-0.0476,17
CMPLOGP00001250,1.1200,1.6353,0.2901,-0.5153,5,1.1478,0.0299,-0.0278,16
CMPLOGP00000636,0.2400,1.0468,0.1747,-0.8068,5,0.3825,0.0294,-0.1425,12
CMPLOGP00002466,2.3000,2.5418,0.1987,-0.2418,5,2.3339,0.0328,-0.0339,18
CMPLOGP00002186,2.0400,0.7913,0.6221,1.2487,5,2.0157,0.0222,0.0243,18
CMPLOGP00001085,0.9200,2.5283,0.3777,-1.6083,5,0.9776,0.0254,-0.0576,18
CMPLOGP00005462,7.2600,7.5024,0.3425,-0.2424,5,7.3077,0.0433,-0.0477,17
CMPLOGP00004355,4.2100,4.6691,0.4872,-0.4591,5,4.3426,0.0375,-0.1326,17
CMPLOGP00001280,1.1600,1.1550,0.0528,0.0050,5,1.2103,0.0534,-0.0503,15
CMPLOGP00001901,1.7900,1.7560,0.0351,0.0340,5,1.7791,0.0436,0.0109,15
CMPLOGP00001857,1.7400,2.6301,0.1436,-0.8901,5,1.9257,0.0460,-0.1857,14
CMPLOGP00002451,2.3000,2.7327,0.2400,-0.4327,5,2.3473,0.0440,-0.0473,14
CMPLOGP00003615,3.3900,3.2914,0.1700,0.0986,5,3.3815,0.0463,0.0085,13
CMPLOGP00000772,0.4600,0.3580,0.0829,0.1020,5,0.4337,0.0373,0.0263,13
CMPLOGP00004449,4.3750,4.6112,0.1837,-0.2362,5,4.3936,0.0385,-0.0186,14
CMPLOGP00001608,1.5100,0.8919,0.1529,0.6181,5,1.4560,0.0339,0.0540,15
CMPLOGP00000283,-0.4600,-0.4226,0.2242,-0.0374,5,-0.4338,0.0314,-0.0262,15
CMPLOGP00002715,2.5100,2.2797,0.2400,0.2303,5,2.4544,0.0428,0.0556,14
CMPLOGP00002794,2.5900,2.2689,0.2341,0.3211,5,2.5698,0.0398,0.0202,16
CMPLOGP00002575,2.4000,4.1054,0.1696,-1.7054,5,2.5539,0.0404,-0.1539,17
CMPLOGP00004995,5.4000,5.5282,0.1997,-0.1282,5,5.3674,0.0416,0.0326,19
CMPLOGP00001470,1.3800,1.4788,0.1760,-0.0988,5,1.4004,0.0439,-0.0204,15
CMPLOGP00002864,2.6700,2.0884,0.1985,0.5816,5,2.5484,0.0249,0.1216,15
CMPLOGP00004775,4.9000,4.4689,0.1143,0.4311,5,4.8475,0.0741,0.0525,16
CMPLOGP00003726,3.4800,4.7358,0.2657,-1.2558,5,3.5398,0.0277,-0.0598,13
CMPLOGP00001684,1.5900,1.4296,0.1199,0.1604,5,1.6018,0.0410,-0.0118,17
CMPLOGP00000375,-0.1690,-0.5800,0.1062,0.4110,5,-0.2066,0.0244,0.0376,16
CMPLOGP00000789,0.4800,0.6536,0.1768,-0.1736,5,0.5232,0.0399,-0.0432,13
CMPLOGP00005243,6.1000,0.7453,0.2919,5.3547,5,6.0153,0.0215,0.0847,16
CMPLOGP00001353,1.2400,1.2694,0.1172,-0.0294,5,1.2253,0.0561,0.0147,18
CMPLOGP00004753,4.8600,3.3981,0.2305,1.4619,5,4.8055,0.0390,0.0545,16
CMPLOGP00000655,0.2700,1.1703,0.1578,-0.9003,5,0.3935,0.0369,-0.1235,19
CMPLOGP00005092,5.6600,5.4517,0.2261,0.2083,5,5.6190,0.0406,0.0410,15
CMPLOGP00001291,1.1700,1.1739,0.1837,-0.0039,5,1.1826,0.0406,-0.0126,16
CMPLOGP00003010,2.8000,4.5642,0.1868,-1.7642,5,2.9014,0.0304,-0.1014,15
CMPLOGP00004581,4.5700,3.9761,0.1899,0.5939,5,4.4919,0.0267,0.0781,17
CMPLOGP00000151,-1.0000,0.4290,0.3542,-1.4290,5,-0.8835,0.0323,-0.1165,19
CMPLOGP00002948,2.7400,1.8504,0.1075,0.8896,5,2.6193,0.0601,0.1207,17
CMPLOGP00003849,3.6000,3.1039,0.0883,0.4961,5,3.5268,0.0303,0.0732,18
CMPLOGP00000788,0.4700,0.8472,0.2653,-0.3772,5,0.5254,0.0752,-0.0554,17
CMPLOGP00003124,2.9000,2.6938,0.1424,0.2062,5,2.8717,0.0302,0.0283,16
CMPLOGP00003122,2.9000,2.9775,0.1592,-0.0775,5,2.8980,0.0314,0.0020,19
CMPLOGP00000669,0.3000,0.6842,0.1028,-0.3842,5,0.3647,0.0359,-0.0647,18
CMPLOGP00003687,3.4300,3.7529,0.1800,-0.3229,5,3.5639,0.0581,-0.1339,19
CMPLOGP00001031,0.8600,1.1054,0.2906,-0.2454,5,0.8507,0.0203,0.0093,18
CMPLOGP00001555,1.4600,2.9448,0.1091,-1.4848,5,1.6888,0.0354,-0.2288,16
CMPLOGP00003499,3.2800,2.5460,0.5590,0.7340,5,3.1920,0.0800,0.0880,15
CMPLOGP00004416,4.3000,4.1709,0.1666,0.1291,5,4.3121,0.0384,-0.0121,19
CMPLOGP00004379,4.2600,3.4256,0.3016,0.8344,5,4.1628,0.0434,0.0972,17
CMPLOGP00000421,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00005060,5.6000,5.5434,0.2291,0.0566,5,5.5956,0.0515,0.0044,16
CMPLOGP00002053,1.9300,2.4913,0.1365,-0.5613,5,2.0748,0.0766,-0.1448,17
CMPLOGP00003300,3.0900,3.3061,0.0959,-0.2161,5,3.1063,0.0420,-0.0163,13
CMPLOGP00004050,3.8400,3.8225,0.0918,0.0175,5,3.8395,0.0692,0.0005,14
CMPLOGP00001362,1.2500,0.5003,0.3105,0.7497,5,1.2048,0.0351,0.0452,13
CMPLOGP00003066,2.8400,1.5278,0.1450,1.3122,5,2.7761,0.0234,0.0639,18
CMPLOGP00001391,1.2800,0.9972,0.1953,0.2828,5,1.2363,0.0457,0.0437,16
CMPLOGP00003244,3.0100,3.0638,0.1150,-0.0538,5,3.0784,0.0638,-0.0684,17
CMPLOGP00000559,0.1158,0.3811,0.0981,-0.2653,5,0.1284,0.0361,-0.0126,17
CMPLOGP00004704,4.7700,4.4729,0.1594,0.2971,5,4.7116,0.0264,0.0584,19
CMPLOGP00005279,6.2600,5.9856,0.0739,0.2744,5,6.2529,0.0352,0.0071,17
CMPLOGP00001777,1.6800,1.3186,0.1904,0.3614,5,1.6181,0.0624,0.0619,16
CMPLOGP00001799,1.7000,1.9512,0.1085,-0.2512,5,1.6979,0.0318,0.0021,16
CMPLOGP00003115,2.9000,3.1788,0.0225,-0.2788,5,3.0140,0.0554,-0.1140,14
CMPLOGP00002650,2.4600,2.0337,0.2106,0.4263,5,2.4148,0.0429,0.0452,19
CMPLOGP00003662,3.4100,3.5941,0.2293,-0.1841,5,3.4737,0.0589,-0.0637,18
CMPLOGP00000205,-0.7200,-0.1722,0.2915,-0.5478,5,-0.6815,0.0348,-0.0385,16
CMPLOGP00005424,6.9600,7.4787,0.2047,-0.5187,5,7.0078,0.0467,-0.0478,17
CMPLOGP00002513,2.3500,2.2028,0.1125,0.1472,5,2.2879,0.0728,0.0621,17
CMPLOGP00004895,5.1300,2.8793,0.3335,2.2507,5,4.9095,0.0234,0.2205,17
CMPLOGP00001629,1.5300,1.4279,0.1462,0.1021,5,1.5158,0.0179,0.0142,12
CMPLOGP00002354,2.2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00002040,1.9100,1.4831,0.1060,0.4269,5,1.8354,0.0389,0.0746,17
CMPLOGP00003966,3.7200,3.2377,0.2026,0.4823,5,3.6486,0.0391,0.0714,17
CMPLOGP00000318,-0.3600,-0.7762,0.2466,0.4162,5,-0.3695,0.0349,0.0095,12
CMPLOGP00004342,4.2000,5.3389,0.3699,-1.1389,5,4.2913,0.0317,-0.0913,20
CMPLOGP00005259,6.1800,4.9756,0.3980,1.2044,5,6.0424,0.0884,0.1376,14
CMPLOGP00001601,1.5000,1.5753,0.1867,-0.0753,5,1.4980,0.0529,0.0020,15
CMPLOGP00001579,1.4900,0.1867,0.3530,1.3033,5,1.3291,0.0760,0.1609,16
CMPLOGP00004842,5.0300,4.1614,0.2179,0.8686,5,4.9320,0.0344,0.0980,14
CMPLOGP00002487,2.3300,1.8856,0.1994,0.4444,5,2.2577,0.0490,0.0723,15
CMPLOGP00003128,2.9000,2.2165,0.1948,0.6835,5,2.8334,0.0560,0.0666,12
