Molecule,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR
CHEMBL2002432,4.423522613,0.291477821,4.423522613,0.291477821,0.740402508,311.414,294.278,311.1204665,112,0,0.2243029,-0.351990733,0.351990733,0.2243029,1.045454545,1.863636364,2.636363636,32.13357703,10.18959312,2.059814499,-2.084652246,2.295431612,-2.122964724,7.184853365,0.874844273,15.36359655,12.4460415,13.26253808,10.70350994,7.083816139,7.90031272,5.085215724,6.115864606,2.872352272,3.834197484,1.933399275,2.762056603,-2.47,14.46655166,6.529987615,3.589453064,133.0394495,10.63357721,5.817862778,5.13155848,5.948339281,0,0,0,9.967957042,4.983978521,0,41.66862122,25.47729296,18.43552797,4.877147194,0,28.23454642,0,14.95193556,0,19.88931523,10.63357721,48.79188955,0,10.44059869,10.63357721,16.89776054,0,11.33678588,20.99377639,0,0,13.8474744,48.79188955,0,10.44059869,0,62.73,0,0,0,0,11.99018011,21.39001994,0,17.53362945,30.46231185,51.56572131,0,0,1.597532308,14.14616724,7.219749382,1.164723152,1.339769115,12.32827858,3.599764136,4.104016088,0,0.1875,22,2,5,0,0,0,1,2,3,6,2,6,5,0,0,0,3,4.164,91.6234
CHEMBL2003524,11.99962735,-0.457051026,11.99962735,0.177379535,0.86886798,286.287,272.175,286.0953569,108,0,0.27707396,-0.492846133,0.492846133,0.27707396,1.047619048,1.666666667,2.238095238,16.50783174,10.00406807,2.317063125,-2.123974379,2.363082149,-2.198169881,6.25579883,0.087825306,15.14589989,11.94201408,11.94201408,10.10008541,6.545567468,6.545567468,4.671681089,4.671681089,3.591608122,3.591608122,2.591702921,2.591702921,-2.63,13.35754775,4.73007623,1.828692922,120.616534,9.473725908,5.693927995,11.49902367,0,11.81435946,0,14.90586297,4.983978521,0,0,6.9237372,18.55355576,16.46637642,19.78304657,19.06280028,22.58680789,0,10.30076712,0,13.34455882,14.21959508,29.08404162,0,11.49902367,14.79051451,0,11.49902367,0,31.01793306,6.420821623,0,33.46411905,12.13273414,0,10.77244843,0,77.52,11.81435946,9.589074368,0,5.693927995,28.869521,11.08015221,7.109797541,19.24253168,6.9237372,10.30076712,9.473725908,10.56853616,0,28.1475907,3.720626024,1.221551871,0.182908819,3.502357332,0.639616638,1.944000614,3.072811844,0.266666667,21,1,6,0,1,1,1,1,2,5,1,6,3,0,0,0,3,1.698,76.0217
CHEMBL2004355,12.26900689,-3.766994903,12.26900689,0.002170994,0.662341076,375.41,358.274,375.100125,136,0,0.269876223,-0.476952297,0.476952297,0.269876223,1.346153846,2,2.538461538,32.23311655,10.16540307,2.159897048,-2.09993496,2.223071433,-2.241863391,7.887598603,0.09444906,19.31962648,13.89133409,14.70783067,12.25656872,7.492509728,9.038829206,5.193329199,6.754752256,3.347211311,4.276442545,2.080251113,2.595690939,-3.16,19.1685325,7.814330415,4.469738606,150.1909224,15.78731903,17.3266008,0,15.90327949,5.907179729,0,4.794537184,18.54074924,5.261891555,0,12.13273414,30.6862899,6.544756406,17.18975171,17.94919712,21.61785716,5.261891555,10.30076712,5.138973738,18.36397708,12.34054944,47.15266632,0,11.94920965,20.92629277,5.687386275,5.879988336,0,25.9158372,16.56804756,11.33111287,28.53910536,35.22731882,0,0,0,161.19,15.93047088,13.21233417,0,40.87187594,5.563451492,0,30.33183534,6.9237372,6.069221313,10.30076712,20.87139572,27.68063224,0,16.27103841,16.74531903,6.606706458,-0.518221204,8.944961778,0,2.119891528,-3.766994903,0.1875,26,5,9,0,0,0,1,1,2,7,3,10,6,0,0,0,2,0.51158,93.5188
CHEMBL2004438,12.79998476,-4.485923953,12.79998476,0.036103562,0.377237029,423.398,407.27,423.1306948,156,0,0.415985524,-0.396409277,0.415985524,0.396409277,0.870967742,1.580645161,2.322580645,19.41318424,10.02110133,2.300183389,-2.116219198,2.319235462,-2.193411864,6.001342817,-0.137098153,22.00986092,15.9421224,15.9421224,14.80868165,9.16010871,9.16010871,6.685910174,6.685910174,4.581242412,4.581242412,3.109438333,3.109438333,-4.14,20.14575011,7.941677201,4.397567766,174.4941796,16.36724469,5.516700718,0,0,0,12.20741303,9.967957042,4.794537184,13.17124514,0,24.26546827,41.9616539,29.33191118,16.76753848,17.96578233,34.12667477,0,9.967957042,0,6.176298517,16.36724469,78.62080932,0,11.12690298,16.36724469,35.02794115,0,0,15.99907155,6.176298517,0,5.563451492,73.05735783,0,22.16030442,0,92.93,17.77086452,17.96578233,0,5.687386275,22.40817398,23.25963712,12.13273414,36.65915542,12.13273414,20.60153425,5.733667477,38.39995428,0,20.638902,4.979809755,9.264030854,0,14.29565353,-1.328350428,0,0,0.045454545,31,4,6,0,0,0,3,1,4,4,3,9,3,0,0,0,4,5.5418,113.4718
CHEMBL2004513,12.51231726,-0.396675204,12.51231726,0.17569161,0.674130649,344.37,328.242,344.1160924,128,0,0.337978945,-0.46540156,0.46540156,0.337978945,0.807692308,1.5,2.269230769,16.52334936,9.971963168,2.201025281,-2.120929373,2.347618398,-2.102955034,6.123069216,0.060119571,18.09564736,14.07559783,14.07559783,12.6690351,8.163355136,8.163355136,5.922236304,5.922236304,4.352175448,4.352175448,3.071862047,3.071862047,-3.6,15.900403,6.366942149,2.692471489,150.1709005,15.37044016,0,0,0,5.907179729,5.969305288,4.794537184,4.794537184,0,0,36.39820241,41.45873833,0,35.29885935,14.32593732,28.93864384,0,0,0,0,17.74337475,77.85694074,0,11.12690298,10.63357721,17.06215882,0,0,18.98628256,4.736862954,0,20.71597735,66.73003775,0,11.12690298,0,67.43,5.969305288,9.589074368,0,5.907179729,16.81428926,22.50167553,7.109797541,18.19910121,48.53093655,10.63357721,4.736862954,4.875923737,0,24.57738303,6.207707807,4.826923152,-0.572366814,20.22434847,0,0,1.360080625,0.047619048,26,2,5,0,1,1,3,0,3,4,2,5,2,0,0,0,4,4.4495,100.8954
CHEMBL2006581,12.29047477,-3.896776623,12.29047477,0.001447468,0.685712745,384.845,367.709,384.0659037,134,0,0.269877177,-0.476834204,0.476834204,0.269877177,1.36,2.04,2.68,35.49569257,10.18766109,2.169487351,-2.111506548,2.286069273,-2.255979789,7.888139299,0.094419054,18.6125197,13.32208497,14.89451049,11.73540067,7.213868231,9.138152182,4.984280176,6.892089591,3.187657116,4.578864217,2.067061328,2.992334993,-2.36,18.97125191,7.682823846,4.590984551,149.7366668,15.78731903,10.71656131,0,15.90327949,5.907179729,0,4.794537184,18.54074924,0,0,29.8000411,24.61992283,6.544756406,17.18975171,17.94919712,33.21879705,0,10.30076712,5.138973738,18.36397708,12.34054944,46.61184814,0,5.879988336,20.92629277,5.687386275,5.879988336,11.60093989,25.9158372,16.56804756,0,22.97565387,35.22731882,5.022633314,0,0,137.4,15.93047088,13.21233417,0,33.7241758,12.17033346,0,12.13273414,25.12283841,0,10.30076712,27.21044406,28.38012984,5.967784112,16.2463569,7.855467067,6.249250569,-0.506671338,7.409105668,0,1.989798249,-3.896776623,0.2,25,5,8,0,0,0,1,1,2,6,3,10,6,0,0,0,2,1.2933,93.8138
CHEMBL2007266,13.94608677,-0.530558772,13.94608677,0.124050069,0.191683057,498.562,471.346,498.2179523,188,0,0.3232644,-0.491256075,0.491256075,0.3232644,1.081081081,1.864864865,2.648648649,19.14221482,10.00382829,2.14942139,-2.117873002,2.36517665,-2.196783309,6.044633223,0.261749914,25.77744564,20.29311236,20.29311236,17.97436689,11.92450462,11.92450462,8.732765511,8.732765511,6.019654657,6.019654657,4.194647449,4.194647449,-4.79,23.92881613,10.44931527,5.402054191,212.8056725,25.67120729,17.08343339,5.817862778,0,0,6.031114512,5.098681808,9.184952232,5.098681808,0,18.19910121,78.56584985,24.62582982,17.68049245,13.92181519,34.12667477,0,14.76446326,0,19.88931523,22.97412665,90.50439723,0,16.87641482,21.10410764,26.37758756,5.749511833,0,27.40245974,6.544756406,12.74095804,11.98427311,79.1237249,0,22.02982792,0,109.99,11.84833535,9.184952232,0,5.687386275,23.86164285,40.55885744,6.066367068,24.26546827,55.71562675,25.39804047,10.47053043,22.08440471,0,12.36433914,13.22299105,10.24886569,0.573600372,19.16597344,4.916254071,3.25690486,0,0.142857143,37,5,8,0,0,0,3,2,5,5,4,9,8,0,0,0,5,6.17422,144.2645
CHEMBL41783,13.98866694,-1.001003787,13.98866694,0.010315263,0.705536087,360.368,342.224,360.1510156,136,0,0.225136202,-0.309385138,0.309385138,0.225136202,1.269230769,2.076923077,2.846153846,19.15977919,10.10596867,2.155070932,-2.081883788,2.265021045,-2.170539126,5.987858867,-0.115885252,18.6814338,14.38375304,14.38375304,12.4523975,8.062091362,8.062091362,6.120457582,6.120457582,3.817175263,3.817175263,2.502781372,2.502781372,-2.94,17.86932657,7.524381328,3.826629177,147.9671148,10.21669833,0,23.09948168,5.907179729,0,0,9.893218992,8.780830095,5.098681808,10.19736362,6.066367068,45.2600232,11.98427311,11.08015221,13.57536728,22.75844394,0,25.29463696,0,12.84164325,25.95688898,35.89990996,0,11.25737949,5.316788604,14.59869287,0,0,51.84191706,4.794537184,11.63444168,12.84164325,24.26546827,0,22.29078092,0,86.8,11.63444168,13.57536728,0,22.98242199,23.87504468,12.61112347,18.19910121,0,18.9952537,25.71151584,0,27.43169572,0,14.05282664,17.67438307,0.483350947,-1.871956011,5.344661713,1.052752982,0.794846243,3.870772029,0.294117647,26,2,7,0,0,0,1,2,3,5,2,9,6,0,0,0,3,2.5784,93.4534
CHEMBL483158,15.04548809,-1.095151792,15.04548809,0.036993962,0.334715931,518.932,498.772,518.115711,186,0,0.338980038,-0.495941295,0.495941295,0.338980038,1.054054054,1.864864865,2.621621622,35.49569228,9.943188875,2.252578729,-2.148528176,2.361236407,-2.094005612,6.314174431,0.069309792,26.10371905,19.75013767,20.50606662,17.88858045,11.11160734,11.48957181,8.084505868,8.520941648,5.884083747,6.11918085,4.176946972,4.349049996,-4.5,24.20576093,9.865457453,4.564058273,215.9576937,19.89704191,22.879696,0,5.948339281,0,5.969305288,4.992404733,19.15290927,0,0,23.73367403,36.39820241,39.6635847,37.73341598,23.76520553,34.91765574,0,9.967957042,4.992404733,6.544756406,19.53638369,93.88780731,0,22.75640315,14.79051451,16.0261406,11.49902367,11.60093989,40.97506981,6.544756406,5.817220841,27.04834315,65.78655192,5.022633314,11.25737949,0,105.93,11.78652613,9.901064579,4.390415048,29.3695105,38.9920474,5.563451492,26.35232922,42.59504598,6.066367068,10.30076712,31.05104905,25.67877153,6.346660352,25.24551656,12.87649751,3.851396349,-0.74253348,14.45992638,1.649728888,0.204231844,2.874248512,0.111111111,37,2,8,0,1,1,3,1,4,7,2,10,6,0,0,0,5,5.7461,138.009
CHEMBL482767,12.07438326,-0.361733957,12.07438326,0.361733957,0.433964711,430.946,415.826,430.0437288,142,0,0.324982344,-0.33012074,0.33012074,0.324982344,1.25,2.178571429,3.071428571,35.49569241,10.30325838,2.071549291,-2.04789271,2.197395216,-2.186291983,7.166241487,0.261860899,19.34672421,14.47736585,16.86628795,13.66983643,8.368906349,10.44302021,5.739026915,8.206778645,3.749056911,5.867051782,2.511784342,4.307938393,-2.75,18.60578354,8.508996308,4.558383456,172.7215881,10.30076712,5.487706951,5.13155848,0,0,6.031114512,10.30919334,14.76249423,0,22.67357176,17.66730696,29.64553104,34.74958838,16.54394071,4.794537184,61.34119155,0,14.95193556,4.992404733,6.420821623,17.17833361,63.62354922,0,0,16.12128416,15.61348194,0,34.27451165,27.52780648,6.420821623,0,4.877147194,53.22846649,5.022633314,10.21662063,0,95.06,0,4.794537184,0,6.031114512,22.38633447,27.0022964,11.33678588,48.1264178,11.44642984,30.5779175,11.60093989,1.048006236,8.953266444,29.333084,8.547055064,2.398451904,0,8.571855744,4.144453694,0.61493802,0,0.111111111,28,3,7,0,0,0,1,3,4,6,3,10,5,0,0,0,4,4.5217,114.3121
CHEMBL1682546,4.663543556,0.786268791,4.663543556,0.786268791,0.590864364,306.394,292.282,306.0939174,108,0,0.18298203,-0.357427201,0.357427201,0.18298203,1.090909091,2,2.909090909,32.13349045,10.11959805,2.05766794,-2.017945621,2.269001496,-1.978141692,7.135582955,1.118793374,14.77781011,11.78328495,12.59978154,10.88214273,7.052020213,7.931673024,5.049082511,5.907185363,3.526714645,4.326711206,2.363098908,3.081701603,-2.66,13.03433248,5.614350649,2.582566363,131.3993336,5.316788604,0,5.13155848,0,0,0,5.098681808,4.983978521,5.098681808,11.33678588,36.39820241,17.69618563,22.87449488,17.40747228,0,27.37126929,0,15.18134214,0,6.544756406,5.316788604,65.67129438,0,11.25737949,5.316788604,5.13155848,0,11.33678588,15.18134214,6.544756406,0,5.563451492,60.10784289,0,22.16030442,0,53.6,0,0,0,0,0,33.8366193,5.563451492,11.33678588,30.46231185,50.14366179,0,0,1.625419501,4.663543556,14.49845505,4.390782559,0,16.53576242,1.833101458,0.786268791,0,0.058823529,22,2,4,0,0,0,2,2,4,4,2,5,4,0,0,0,4,4.2985,90.9704
CHEMBL1965631,12.06400776,-0.113325232,12.06400776,0.113325232,0.539803676,375.436,354.268,375.1807583,142,0,0.239247742,-0.307574004,0.307574004,0.239247742,1.178571429,2,2.785714286,16.1503342,10.10430722,2.123424729,-2.081726208,2.261477988,-2.267641445,6.009564664,-0.116315923,19.50986092,15.75468225,15.75468225,13.58052004,8.954525541,8.954525541,6.905496526,6.905496526,4.302312519,4.302312519,3.005866703,3.005866703,-3.52,17.87204058,7.612659734,3.913702273,161.7157816,10.21669833,5.693927995,5.817862778,5.907179729,0,0,9.893218992,4.681802935,5.098681808,5.098681808,41.61158751,31.79152959,10.94967571,24.8030571,4.794537184,22.62796744,0,30.09114319,0,6.544756406,25.95688898,60.29123161,0,11.25737949,5.316788604,5.817862778,0,0,56.63842329,11.33929359,0,5.563451492,54.72778012,0,22.16030442,0,91.73,0,4.794537184,0,5.907179729,18.90737559,27.72375591,0,4.899909731,61.37219288,37.95895326,0,1.809526224,0,13.87021195,19.36867467,3.691321616,0.400913095,15.96425615,1.91522534,0.953862716,3.692674904,0.2,28,2,8,0,0,0,2,2,4,6,2,8,6,0,0,0,4,2.3698,107.8374
CHEMBL1966068,11.99277077,-0.471680012,11.99277077,0.211310669,0.598052589,372.174,362.094,370.9793199,114,0,0.367603109,-0.453595078,0.453595078,0.367603109,1.043478261,1.826086957,2.652173913,79.91873117,10.00457189,2.266455749,-2.019883745,2.332897268,-2.062470671,9.102996849,-0.136316926,15.81119031,11.78408017,13.3700767,11.20350994,6.875761416,7.668759686,4.996242895,5.911918423,3.520163958,4.048829471,2.39494706,2.659279816,-2.6,14.02174008,5.550351541,2.614228489,139.8310089,14.31131449,5.711685003,11.49902367,6.792942306,0,5.969305288,0,4.794537184,0,0,39.28475783,35.90493987,10.03617101,5.57310453,19.10585168,33.6869543,0,0,5.155712727,0,6.792942306,63.63729651,0,11.49902367,9.473725908,0,11.49902367,15.9299439,18.4739326,9.632125768,0,11.12690298,57.66610625,0,6.076020107,0,57.12,5.969305288,4.794537184,0,6.792942306,22.7838132,15.5996225,0,6.076020107,42.46456948,21.08565662,14.31131449,11.58764556,3.384940072,16.83345407,3.894291304,2.546582971,0.885536064,13.00527569,1.734296934,0.211310669,0,0.058823529,23,0,5,0,2,2,2,0,2,5,0,6,2,0,0,0,4,3.5223,87.313
CHEMBL1966143,13.11405243,-1.043580155,13.11405243,0.008276749,0.481549205,426.432,408.288,426.1328051,158,0,0.33518086,-0.493722873,0.493722873,0.33518086,1.0625,1.78125,2.5,16.36568122,10.04190798,2.293491255,-2.121175105,2.31848106,-2.209624949,6.318293305,-0.113758075,22.56818514,17.27328085,17.27328085,15.34624435,9.897734281,9.897734281,7.571164472,7.571164472,5.519954007,5.519954007,3.859467507,3.859467507,-4.46,19.50034949,7.05392276,2.922906393,181.9039347,10.21305479,5.647177221,0,5.879988336,5.907179729,5.969305288,9.19523179,9.778515705,10.11032005,0,12.13273414,67.95151548,5.563451492,33.56902873,19.80212916,46.03215506,0,9.384673127,5.101407526,13.8474744,5.008912524,76.86076262,0,5.879988336,5.008912524,5.687386275,5.879988336,0,37.18589794,4.794537184,6.9237372,28.40862886,65.27181567,0,22.75659876,0,107.5,5.969305288,14.69560176,0,17.35061956,28.18280452,16.59685293,29.2743808,17.40045191,37.25557254,10.08538605,5.106527395,1.655778255,0,28.74355821,25.70910463,4.829385087,-1.413004023,15.28242113,1.630619856,3.562136857,0,0.083333333,32,2,8,0,1,1,2,2,4,6,2,8,3,0,0,0,5,4.00582,121.0731
CHEMBL1972276,11.59215848,-0.490528786,11.59215848,0.403409347,0.505723947,366.469,340.261,366.2168095,142,0,0.250474129,-0.370005293,0.370005293,0.250474129,1.148148148,1.925925926,2.666666667,16.14636377,10.15771249,2.126180878,-2.17335044,2.22103317,-2.25064407,6.04053946,0.100145885,19.22540387,15.82687487,15.82687487,13.1177235,9.341710594,9.341710594,6.36668191,6.36668191,4.621535387,4.621535387,3.076294466,3.076294466,-2.93,18.84903917,8.636941464,4.432292586,158.5492638,20.93434433,17.02849149,5.824404498,0,5.907179729,0,4.794537184,9.967957042,0,0,25.98020854,50.32055911,6.544756406,11.08015221,4.794537184,22.75844394,0,19.85184529,5.733667477,20.26829602,31.49581423,41.9616539,0,11.51833249,11.05045608,5.817862778,0,0,51.93805065,0,0,30.6262847,36.39820241,0,22.55173393,0,99.93,5.907179729,4.794537184,0,0,16.90455671,49.62833874,0,12.13273414,24.26546827,39.0161083,5.733667477,0,0,26.37601555,3.368166625,7.89405769,0.933655371,11.10538984,1.055750884,8.433630711,0,0.35,27,4,7,0,0,0,1,2,3,5,3,7,9,0,0,0,3,2.8676,108.7373
CHEMBL1977223,11.89525776,-0.036936343,11.89525776,0.036936343,0.549679525,360.421,340.261,360.1698593,136,0,0.225075471,-0.308702154,0.308702154,0.225075471,1.185185185,2.037037037,2.851851852,16.14914832,10.10344018,2.1156367,-2.017578694,2.262962684,-2.105289648,6.002965958,-0.115767287,18.63961743,15.01457544,15.01457544,13.22467799,8.950977365,8.950977365,6.417713515,6.417713515,4.319540162,4.319540162,2.968686977,2.968686977,-3.48,16.96004696,7.408448407,3.715321624,155.9559479,5.316788604,5.693927995,5.817862778,5.907179729,0,0,9.893218992,4.681802935,5.098681808,5.098681808,48.53532471,24.11700725,17.37049733,18.2583007,4.794537184,22.62796744,0,25.19123346,0,26.31013685,5.316788604,60.29123161,0,11.25737949,5.316788604,5.817862778,0,0,31.09841319,11.33929359,0,25.32883194,54.72778012,0,22.16030442,0,88.49,0,4.794537184,0,5.907179729,18.78344081,28.58112604,5.563451492,0,54.20058612,37.95895326,0,1.813658455,0,11.89525776,19.39041191,3.732827191,0.506561243,15.99994518,3.189882034,2.638122897,0,0.2,27,2,7,0,0,0,2,2,4,5,2,7,6,0,0,0,4,3.6083,104.1914
CHEMBL1985309,11.58074964,-0.487093272,11.58074964,0.407308106,0.632929452,350.426,328.25,350.1855093,134,0,0.250474129,-0.368767402,0.368767402,0.250474129,1.153846154,1.961538462,2.769230769,16.14636387,10.15771379,2.133790733,-2.146079132,2.221511429,-2.256546205,6.040540391,0.10014624,17.93251065,14.53398165,14.53398165,12.70350994,8.927497031,8.927497031,6.534993364,6.534993364,4.702704315,4.702704315,3.365653987,3.365653987,-2.93,16.53370553,7.129945863,3.385354071,151.1784905,20.93434433,17.02849149,5.824404498,0,5.907179729,0,4.794537184,9.967957042,0,0,12.13273414,50.19662433,13.08951281,11.08015221,4.794537184,22.75844394,0,19.85184529,5.733667477,12.84164325,31.49581423,41.9616539,0,11.51833249,11.05045608,5.817862778,0,0,51.93805065,0,0,23.19963192,36.39820241,0,22.55173393,0,99.93,5.907179729,4.794537184,0,0,16.90455671,30.1180043,25.93115606,12.13273414,24.26546827,25.1686339,5.733667477,0,0,26.42938195,3.376508461,7.910467073,0.951953665,11.1295653,2.597379011,4.271411206,0,0.315789474,26,4,7,0,1,1,1,2,3,5,3,7,6,0,1,1,4,2.2315,102.0063
CHEMBL1987982,12.28961944,-4.677550924,12.28961944,0.218034526,0.682619557,358.363,341.227,358.1292978,134,0,0.572596303,-0.405799291,0.572596303,0.405799291,0.961538462,1.730769231,2.423076923,19.42244343,9.968583825,2.304849519,-2.133702378,2.322839961,-2.1941111,5.950603369,-0.274186437,18.1480536,13.85961448,13.85961448,12.4941145,8.369529943,8.369529943,6.218380145,6.218380145,4.512842664,4.512842664,3.282094023,3.282094023,-2.73,16.72309557,6.533311936,3.458256619,148.0335544,15.03763008,5.749511833,0,0,0,6.362358859,0,0,0,13.17124514,24.27512131,53.93105382,29.2079764,0,17.9081081,16.47602946,0,10.30076712,0,12.78318048,13.08951281,60.30088465,0,16.87641482,10.05365156,13.17124514,5.749511833,0,24.43585019,0,0,11.98427311,54.73743316,0,27.60293245,0,37.05,6.362358859,13.17124514,0,5.749511833,0,41.54016235,23.26929016,12.13273414,18.32957771,27.18001725,0,40.79931346,0,3.292762919,4.421718917,5.320338526,-0.218034526,11.96838087,0.51152199,1.820664517,0,0.2,26,2,3,0,1,1,2,1,3,2,2,6,3,0,0,0,4,5.1102,95.8814
CHEMBL1991143,12.87558883,-0.191054002,12.87558883,0.191054002,0.535787728,339.782,325.67,339.0774544,120,0,0.200569763,-0.426309836,0.426309836,0.200569763,1.083333333,1.791666667,2.5,35.49569156,10.13200015,2.190703919,-2.093844358,2.244569959,-2.113682953,6.308925622,0.207819051,17.00770721,13.11651903,13.87244798,11.46923425,7.470541447,7.84850592,5.833768099,6.27020388,4.173671399,4.408768502,2.966111662,3.138214686,-2.79,14.78031591,5.108189122,2.016137214,141.8316241,5.207253025,0,5.647177221,5.428790392,0,0,4.794537184,4.681802935,9.82908945,0,29.29712552,44.17930974,5.022633314,27.67046342,5.207253025,33.53726626,0,14.51089239,0,13.8474744,0,68.96790986,0,5.687386275,5.428790392,0,0,11.60093989,19.71814541,0,13.8474744,11.25737949,47.25910666,5.022633314,27.62371264,0,60.05,0,10.00179021,0,5.428790392,32.65288768,15.98124541,0,29.80464134,31.18920547,5.098681808,11.60093989,2.585125504,5.999251959,12.87558883,16.36302238,2.993404702,0,12.54447005,0,3.750247678,0,0.111111111,24,1,5,0,0,0,2,2,4,5,1,6,1,0,0,0,4,3.84794,94.5045
CHEMBL1996208,5.66821712,0.303586073,5.66821712,0.303586073,0.590865788,316.365,296.205,316.1647739,122,0,0.319893431,-0.462947522,0.462947522,0.319893431,1.260869565,2.130434783,2.869565217,16.49283709,10.27313878,2.149938821,-2.276005052,2.195657047,-2.365303702,5.495456859,0.121988579,15.90756663,12.81209327,12.81209327,11.34766789,7.560698686,7.560698686,5.057252689,5.057252689,3.4905807,3.4905807,2.298703768,2.298703768,-2.45,15.4458658,7.704059339,4.270523545,134.1780758,19.79942704,11.63572556,0,0,0,6.01046484,4.983978521,5.84267027,9.967957042,0,6.066367068,12.13273414,37.46747307,19.82064589,9.473725908,11.63572556,0,14.95193556,5.84267027,6.420821623,43.23585983,36.15623984,0,6.01046484,20.90523435,11.63572556,6.01046484,0,47.86209427,11.15768458,0,5.693927995,30.46231185,0,0,0,98.42,0,0,0,0,38.06979513,24.60130358,0,12.26321064,18.19910121,25.27763669,15.31639618,11.02653135,0,15.06944955,0,3.520259218,6.791910128,7.905737305,2.457041923,3.395737193,0,0.4,23,3,8,0,1,1,0,2,2,8,2,8,6,0,1,1,3,0.6153,86.3101
CHEMBL1998159,12.86913049,-4.380195197,12.86913049,0.13361224,0.479039413,427.43,407.27,427.1619949,160,0,0.415919485,-0.490324861,0.490324861,0.415919485,1.129032258,1.967741935,2.774193548,19.41318455,10.04005972,2.29935914,-2.146582743,2.295861046,-2.298769473,5.837267112,-0.137186542,22.00986092,16.64884902,16.64884902,14.7918449,9.600639504,9.600639504,7.306807368,7.306807368,4.86300868,4.86300868,3.283383446,3.283383446,-3.46,20.79829374,8.347504307,4.827367033,175.8385667,10.47053043,12.3563938,0,0,0,6.176298517,15.06663885,0,18.26992695,0,18.19910121,37.10711152,23.18836011,34.86169534,17.9081081,10.90292493,0,20.16532066,5.733667477,25.56269817,6.606881965,71.8095641,0,17.00689132,10.47053043,13.17124514,5.749511833,0,32.81404345,12.59712014,6.9237372,16.82083098,54.98873313,0,22.16030442,0,89.71,17.78159084,13.17124514,0,13.02770359,11.31296332,39.98696655,6.066367068,30.72326485,12.99010427,20.16532066,10.47053043,44.34724797,0,8.62476442,8.053298548,9.116108662,0.502596976,8.402643019,0.827479819,2.042527256,0,0.227272727,31,3,6,0,0,0,1,3,4,5,2,9,6,0,0,0,4,4.29592,110.4751
CHEMBL2003871,12.64461317,0.012087585,12.64461317,0.012087585,0.658413339,386.293,366.133,385.0789744,124,0,0.202926595,-0.310401848,0.310401848,0.202926595,1.083333333,1.791666667,2.416666667,79.91873119,10.10695512,2.154056699,-2.051775162,2.195099813,-2.2661611,9.102996506,0.097113034,17.26722023,13.84341218,15.42940872,11.56208061,8.106693589,8.899691859,5.722502567,6.638178096,4.335384962,4.864050475,3.096825709,3.361158466,-2.14,16.70851632,6.770457665,2.841568126,148.9229866,9.134199296,0,5.783244946,5.618183455,0,0,10.20382079,0,0,0,47.11914937,37.10711152,16.58092741,17.57815784,4.794537184,32.74659028,5.409283606,9.134199296,0,33.35780883,0,63.68237543,0,0,5.618183455,0,0,15.9299439,14.91744424,19.51033443,5.409283606,29.76891457,46.937289,0,11.03340144,0,50.78,0,4.794537184,0,12.32800135,17.72639135,21.92694257,5.563451492,0,52.45613891,28.92004817,5.409283606,4.730409307,3.384269676,12.64461317,8.502834992,4.257837717,0.012087585,13.44222919,0.904218143,5.038166886,0,0.263157895,24,1,4,0,0,0,2,1,3,4,1,5,5,0,0,0,3,4.14997,99.3072
