Molecule,y1_true,y1_pred,y1_pred_stdev,y1_pred_res,y1_pred_freq,y1_recalc,y1_recalc_stdev,y1_recalc_res,y1_recalc_freq
CMPLOGP00003797,3.5300,3.5980,0.2758,-0.0680,5,3.5545,0.0340,-0.0245,17
CMPLOGP00004827,5.0000,3.6794,0.2144,1.3206,5,4.9737,0.0322,0.0263,17
CMPLOGP00002786,2.5800,2.5500,0.2035,0.0300,5,2.6031,0.0390,-0.0231,16
CMPLOGP00000149,-1.0000,-0.7327,0.0868,-0.2673,5,-0.9973,0.0516,-0.0027,16
CMPLOGP00001531,1.4500,1.1779,0.1632,0.2721,5,1.4137,0.0448,0.0363,19
CMPLOGP00001282,1.1600,2.6309,0.4649,-1.4709,5,1.2122,0.0382,-0.0522,12
CMPLOGP00004994,5.4000,5.6960,0.0826,-0.2960,5,5.4694,0.0330,-0.0694,16
CMPLOGP00004070,3.8700,3.6299,0.2515,0.2401,5,3.8920,0.0617,-0.0220,17
CMPLOGP00004656,4.6900,4.8161,0.0743,-0.1261,5,4.7396,0.0349,-0.0496,16
CMPLOGP00003948,3.7000,4.3507,0.1591,-0.6507,5,3.7783,0.0405,-0.0783,15
CMPLOGP00004378,4.2500,4.7337,0.2186,-0.4837,5,4.3438,0.0535,-0.0938,16
CMPLOGP00003988,3.7700,3.7922,0.1021,-0.0222,5,3.7745,0.0704,-0.0045,14
CMPLOGP00004615,4.6200,6.1034,0.2741,-1.4834,5,4.7089,0.0288,-0.0889,16
CMPLOGP00004995,5.4000,5.5064,0.2407,-0.1064,5,5.3776,0.0394,0.0224,19
CMPLOGP00004275,4.1000,1.3436,0.1064,2.7564,5,3.8280,0.0235,0.2720,14
CMPLOGP00005534,7.8100,7.2582,0.1523,0.5518,5,7.5828,0.0381,0.2272,16
CMPLOGP00004171,3.9800,3.8741,0.1774,0.1059,5,3.9780,0.0405,0.0020,17
CMPLOGP00003514,3.3000,3.1277,0.2542,0.1723,5,3.3225,0.0586,-0.0225,15
CMPLOGP00003543,3.3000,4.1262,0.1900,-0.8262,5,3.3632,0.0241,-0.0632,14
CMPLOGP00005431,7.0300,6.5258,0.2921,0.5042,5,6.9576,0.0812,0.0724,16
CMPLOGP00003873,3.6100,3.1629,0.2059,0.4471,5,3.5962,0.0470,0.0138,16
CMPLOGP00003207,2.9750,2.2319,0.3365,0.7431,5,2.8730,0.0409,0.1020,17
CMPLOGP00000307,-0.3900,0.1412,0.7044,-0.5312,5,-0.4255,0.0360,0.0355,17
CMPLOGP00000604,0.1800,1.1835,0.1280,-1.0035,5,0.2558,0.0495,-0.0758,18
CMPLOGP00005349,6.5700,6.1977,0.1966,0.3723,5,6.4827,0.0550,0.0873,18
CMPLOGP00003981,3.7500,3.7249,0.2000,0.0251,5,3.7403,0.0411,0.0097,17
CMPLOGP00004309,4.1600,4.2312,0.0240,-0.0712,5,4.2167,0.0427,-0.0567,17
CMPLOGP00001222,1.1000,1.4712,0.1635,-0.3712,5,1.1907,0.0391,-0.0907,17
CMPLOGP00005212,6.0100,5.9032,0.0697,0.1068,5,5.9945,0.0316,0.0155,15
CMPLOGP00000830,0.5300,0.7127,0.2559,-0.1827,5,0.5498,0.0580,-0.0198,18
CMPLOGP00005044,5.5400,5.2858,0.1493,0.2542,5,5.5053,0.0301,0.0347,16
CMPLOGP00004222,4.0300,2.0300,0.1846,2.0000,5,3.8214,0.0370,0.2086,15
CMPLOGP00002820,2.6100,2.5303,0.1029,0.0797,5,2.5704,0.0425,0.0396,15
CMPLOGP00002028,1.9000,1.4113,0.2893,0.4887,5,1.7128,0.0495,0.1872,17
CMPLOGP00000115,-1.2420,-0.6191,0.2961,-0.6229,5,-1.1847,0.0332,-0.0573,13
CMPLOGP00005414,6.8800,6.4274,0.0765,0.4526,5,6.7981,0.0293,0.0819,16
CMPLOGP00003385,3.1650,2.7363,0.3214,0.4287,5,3.0635,0.0515,0.1015,16
CMPLOGP00001065,0.9000,1.6401,0.1529,-0.7401,5,1.0078,0.0637,-0.1078,15
CMPLOGP00002884,2.6800,3.0271,0.1780,-0.3471,5,2.7378,0.0269,-0.0578,17
CMPLOGP00003806,3.5400,3.5466,0.2367,-0.0066,5,3.4989,0.0449,0.0411,12
CMPLOGP00003471,3.2500,3.2226,0.1788,0.0274,5,3.2377,0.0462,0.0123,16
CMPLOGP00003043,2.8200,3.2400,0.3258,-0.4200,5,2.9307,0.0317,-0.1107,16
CMPLOGP00005504,7.5600,7.1354,0.1864,0.4246,5,7.4625,0.0331,0.0975,14
CMPLOGP00005011,5.4400,6.0909,0.2629,-0.6509,5,5.4935,0.0320,-0.0535,17
CMPLOGP00002057,1.9300,1.4300,0.0825,0.5000,5,1.7866,0.0416,0.1434,15
CMPLOGP00000887,0.6270,0.4670,0.1269,0.1600,5,0.6006,0.0307,0.0264,14
CMPLOGP00002383,2.2300,2.2439,0.1953,-0.0139,5,2.2075,0.0523,0.0225,18
CMPLOGP00005599,8.9000,8.6413,0.1582,0.2587,5,8.9095,0.0212,-0.0095,16
CMPLOGP00001528,1.4400,1.5588,0.1054,-0.1188,5,1.3962,0.0677,0.0438,18
CMPLOGP00000265,-0.5100,0.0052,0.1620,-0.5152,5,-0.4818,0.0432,-0.0282,15
CMPLOGP00004986,5.3900,5.3171,0.1832,0.0729,5,5.3920,0.0283,-0.0020,18
CMPLOGP00004121,3.9100,5.5681,0.2992,-1.6581,5,3.9822,0.0254,-0.0722,17
CMPLOGP00001032,0.8600,0.8409,0.1799,0.0191,5,0.8459,0.0316,0.0141,16
CMPLOGP00001641,1.5500,1.5458,0.0783,0.0042,5,1.5695,0.0505,-0.0195,15
CMPLOGP00003177,2.9400,2.1052,0.0843,0.8348,5,2.6915,0.0375,0.2485,14
CMPLOGP00003063,2.8300,3.5364,0.1931,-0.7064,5,2.9035,0.0450,-0.0735,17
CMPLOGP00004385,4.2700,2.9344,0.1715,1.3356,5,4.1634,0.0269,0.1066,16
CMPLOGP00003265,3.0400,2.1923,0.1537,0.8477,5,2.9497,0.0281,0.0903,17
CMPLOGP00002926,2.7200,1.7693,0.0967,0.9507,5,2.4530,0.0435,0.2670,17
CMPLOGP00000958,0.7400,0.0648,0.2339,0.6752,5,0.6613,0.0230,0.0787,17
CMPLOGP00001270,1.1400,0.7972,0.2663,0.3428,5,1.1298,0.0403,0.0102,12
CMPLOGP00000641,0.2500,0.2877,0.0699,-0.0377,5,0.2375,0.0616,0.0125,19
CMPLOGP00002036,1.9100,1.4239,0.2189,0.4861,5,1.8834,0.0497,0.0266,18
CMPLOGP00000531,0.0700,0.4589,0.1443,-0.3889,5,0.1613,0.0363,-0.0913,17
CMPLOGP00002791,2.5800,2.1648,0.2795,0.4152,5,2.5134,0.0382,0.0666,14
CMPLOGP00004060,3.8500,3.3354,0.2323,0.5146,5,3.7966,0.0222,0.0534,16
CMPLOGP00000864,0.5900,0.8116,0.1849,-0.2216,5,0.6336,0.0373,-0.0436,15
CMPLOGP00001329,1.2000,0.1088,0.2638,1.0912,5,1.0717,0.0236,0.1283,15
CMPLOGP00005472,7.3200,7.5713,0.1480,-0.2513,5,7.3694,0.0750,-0.0494,18
CMPLOGP00000062,-1.8940,-0.7051,0.1880,-1.1889,5,-1.7351,0.0504,-0.1589,17
CMPLOGP00005200,5.9800,5.7999,0.1091,0.1801,5,5.8926,0.0411,0.0874,14
CMPLOGP00001302,1.1900,1.0679,0.1745,0.1221,5,1.2001,0.0412,-0.0101,15
CMPLOGP00000858,0.5800,0.0460,0.2066,0.5340,5,0.5070,0.0264,0.0730,19
CMPLOGP00003420,3.2000,2.3791,0.0790,0.8209,5,3.1475,0.0309,0.0525,15
CMPLOGP00001611,1.5100,1.1163,0.3450,0.3937,5,1.4919,0.0301,0.0181,14
CMPLOGP00002967,2.7500,2.5789,0.0479,0.1711,5,2.7481,0.0407,0.0019,14
CMPLOGP00004409,4.3000,3.5285,0.1436,0.7715,5,4.1587,0.0284,0.1413,18
CMPLOGP00002760,2.5500,2.7756,0.1095,-0.2256,5,2.5983,0.0535,-0.0483,18
CMPLOGP00002428,2.2800,1.9697,0.0986,0.3103,5,2.2462,0.0449,0.0338,15
CMPLOGP00000698,0.3400,0.7180,0.1043,-0.3780,5,0.4205,0.0559,-0.0805,18
CMPLOGP00001335,1.2100,4.4136,0.2877,-3.2036,5,1.4251,0.0408,-0.2151,16
CMPLOGP00000897,0.6500,1.9512,0.5634,-1.3012,5,0.6787,0.0564,-0.0287,14
CMPLOGP00005404,6.8100,6.4808,0.3672,0.3292,5,6.8063,0.0381,0.0037,16
CMPLOGP00003105,2.8900,3.2762,0.2280,-0.3862,5,2.9319,0.0270,-0.0419,18
CMPLOGP00000682,0.3100,0.5234,0.2733,-0.2134,5,0.3035,0.0392,0.0065,16
CMPLOGP00005282,6.2700,6.6413,0.1726,-0.3713,5,6.3771,0.0399,-0.1071,13
CMPLOGP00002777,2.5700,2.2095,0.0511,0.3605,5,2.4588,0.0369,0.1112,18
CMPLOGP00001516,1.4250,1.1017,0.1715,0.3233,5,1.4031,0.0343,0.0219,20
CMPLOGP00001029,0.8600,1.8871,0.3310,-1.0271,5,0.9536,0.0452,-0.0936,15
CMPLOGP00004579,4.5600,4.7947,0.2159,-0.2347,5,4.5638,0.0406,-0.0038,16
CMPLOGP00000199,-0.7600,0.8339,0.4837,-1.5939,5,-0.6276,0.0471,-0.1324,16
CMPLOGP00003216,2.9900,2.6793,0.1103,0.3107,5,2.8904,0.0292,0.0996,15
CMPLOGP00000875,0.6000,0.7997,0.3116,-0.1997,5,0.6301,0.0247,-0.0301,18
CMPLOGP00002447,2.3000,2.5657,0.1796,-0.2657,5,2.3522,0.0397,-0.0522,14
CMPLOGP00002268,2.1200,1.7546,0.0569,0.3654,5,2.0454,0.0359,0.0746,16
CMPLOGP00002319,2.1700,2.8614,0.2444,-0.6914,5,2.2249,0.0374,-0.0549,18
CMPLOGP00001447,1.3400,1.5140,0.1719,-0.1740,5,1.4083,0.0414,-0.0683,15
CMPLOGP00003460,3.2300,2.9903,0.1301,0.2397,5,3.1299,0.0421,0.1001,16
CMPLOGP00004116,3.9000,3.8076,0.1135,0.0924,5,3.8893,0.0546,0.0107,17
CMPLOGP00005495,7.4800,3.6466,0.2103,3.8334,5,7.3498,0.0246,0.1302,19
CMPLOGP00000934,0.7000,0.4176,0.0855,0.2824,5,0.6326,0.0466,0.0674,17
CMPLOGP00001980,1.8600,1.4846,0.1164,0.3754,5,1.7883,0.0454,0.0717,14
CMPLOGP00003684,3.4300,3.2803,0.0917,0.1497,5,3.3182,0.0533,0.1118,16
CMPLOGP00000173,-0.9140,-0.6924,0.3284,-0.2216,5,-0.9369,0.0257,0.0229,13
CMPLOGP00004537,4.5000,4.3635,0.0885,0.1365,5,4.4456,0.0468,0.0544,17
CMPLOGP00003781,3.5100,3.2966,0.1299,0.2134,5,3.5056,0.0433,0.0044,17
CMPLOGP00004221,4.0200,4.4944,0.3183,-0.4744,5,4.1569,0.0558,-0.1369,19
CMPLOGP00001285,1.1600,1.1650,0.0513,-0.0050,5,1.1448,0.0511,0.0152,15
CMPLOGP00002653,2.4600,1.4158,0.1137,1.0442,5,2.4001,0.0276,0.0599,18
CMPLOGP00000297,-0.4200,0.0499,0.0584,-0.4699,5,-0.3464,0.0433,-0.0736,17
CMPLOGP00005125,5.7600,4.5144,0.8318,1.2456,5,5.7172,0.0787,0.0428,13
CMPLOGP00005115,5.7300,5.3020,0.2429,0.4280,5,5.7378,0.0453,-0.0078,16
CMPLOGP00004980,5.3500,5.0873,0.3253,0.2627,5,5.2965,0.0349,0.0535,16
CMPLOGP00004125,3.9200,3.2908,0.2172,0.6292,5,3.6767,0.1049,0.2433,16
CMPLOGP00002276,2.1300,2.1824,0.1765,-0.0524,5,2.1612,0.0395,-0.0312,18
CMPLOGP00004745,4.8300,4.8856,0.0621,-0.0556,5,4.8242,0.0416,0.0058,19
CMPLOGP00001814,1.7100,1.9032,0.1565,-0.1932,5,1.7559,0.0593,-0.0459,16
CMPLOGP00004082,3.8800,4.2890,0.2011,-0.4090,5,3.9694,0.0382,-0.0894,16
CMPLOGP00002386,2.2300,1.6317,0.1750,0.5983,5,2.2234,0.0286,0.0066,16
CMPLOGP00003194,2.9600,3.0083,0.2023,-0.0483,5,2.9689,0.0356,-0.0089,18
CMPLOGP00004801,4.9400,4.1453,0.1438,0.7947,5,4.8528,0.0336,0.0872,15
CMPLOGP00001542,1.4520,1.0221,0.0642,0.4299,5,1.3099,0.0499,0.1421,16
CMPLOGP00001790,1.7000,1.5627,0.2653,0.1373,5,1.7003,0.0626,-0.0003,17
CMPLOGP00001941,1.8200,1.7034,0.1350,0.1166,5,1.8371,0.0461,-0.0171,16
CMPLOGP00000582,0.1500,0.2175,0.1762,-0.0675,5,0.1386,0.0363,0.0114,17
CMPLOGP00002230,2.0800,1.9915,0.1425,0.0885,5,2.1032,0.0525,-0.0232,16
CMPLOGP00001894,1.7700,2.2124,0.2955,-0.4424,5,1.8112,0.0304,-0.0412,16
CMPLOGP00003483,3.2600,2.6460,0.2575,0.6140,5,3.2178,0.0373,0.0422,15
CMPLOGP00000042,-2.1400,-0.1764,1.3655,-1.9636,5,-0.7316,0.7776,-1.4084,12
CMPLOGP00001344,1.2300,1.4831,0.2360,-0.2531,5,1.2629,0.0508,-0.0329,14
CMPLOGP00005440,7.0900,6.7443,0.2093,0.3457,5,7.1026,0.0337,-0.0126,15
CMPLOGP00005460,7.2300,4.8929,0.3087,2.3371,5,7.0827,0.0270,0.1473,17
CMPLOGP00001644,1.5500,2.7939,0.3210,-1.2439,5,1.6042,0.0261,-0.0542,18
CMPLOGP00003907,3.6600,3.1712,0.4413,0.4888,5,3.4913,0.0685,0.1687,20
CMPLOGP00004625,4.6400,4.8247,0.2427,-0.1847,5,4.7227,0.0392,-0.0827,19
CMPLOGP00004715,4.7900,4.5213,0.4522,0.2687,5,4.7686,0.0236,0.0214,15
CMPLOGP00002845,2.6400,2.5041,0.1845,0.1359,5,2.6241,0.0452,0.0159,19
CMPLOGP00002552,2.3900,3.3626,0.1862,-0.9726,5,2.4428,0.0346,-0.0528,14
CMPLOGP00000177,-0.9000,-0.1499,0.6214,-0.7501,5,-0.8596,0.0400,-0.0404,20
CMPLOGP00001614,1.5200,1.5162,0.0946,0.0038,5,1.5395,0.0522,-0.0195,18
CMPLOGP00000509,0.0360,4.3665,1.0632,-4.3305,5,0.0462,0.0126,-0.0102,15
CMPLOGP00001297,1.1800,1.4237,0.2116,-0.2437,5,1.2271,0.0372,-0.0471,17
CMPLOGP00001140,1.0000,1.2037,0.1088,-0.2037,5,1.0353,0.0353,-0.0353,14
CMPLOGP00002184,2.0400,2.1493,0.2061,-0.1093,5,2.0960,0.0443,-0.0560,19
CMPLOGP00000900,0.6600,0.2289,0.0862,0.4311,5,0.5420,0.0315,0.1180,14
CMPLOGP00004508,4.4400,4.5109,0.0762,-0.0709,5,4.4575,0.0560,-0.0175,12
CMPLOGP00002515,2.3500,3.0842,0.2341,-0.7342,5,2.4273,0.0327,-0.0773,16
CMPLOGP00003877,3.6200,3.6737,0.3247,-0.0537,5,3.6454,0.0439,-0.0254,18
CMPLOGP00004513,4.4500,4.6092,0.1664,-0.1592,5,4.4561,0.0683,-0.0061,16
CMPLOGP00001172,1.0400,0.9558,0.1722,0.0842,5,1.0352,0.0292,0.0048,17
CMPLOGP00003745,3.4900,3.5877,0.1561,-0.0977,5,3.5053,0.0538,-0.0153,16
CMPLOGP00005083,5.6500,5.7337,0.1496,-0.0837,5,5.6645,0.0490,-0.0145,18
CMPLOGP00000117,-1.2400,-0.9870,0.0993,-0.2530,5,-1.2510,0.0413,0.0110,17
CMPLOGP00003236,3.0000,2.8108,0.1123,0.1892,5,2.9873,0.0242,0.0127,17
CMPLOGP00001183,1.0500,1.8549,0.2825,-0.8049,5,1.1215,0.0501,-0.0715,15
CMPLOGP00002274,2.1300,2.4047,0.1161,-0.2747,5,2.1846,0.0181,-0.0546,15
CMPLOGP00003909,3.6700,3.6932,0.1673,-0.0232,5,3.5854,0.0507,0.0846,19
CMPLOGP00001798,1.7000,2.7581,0.2622,-1.0581,5,1.7740,0.0354,-0.0740,18
CMPLOGP00001759,1.6700,2.1944,0.2782,-0.5244,5,1.7034,0.0408,-0.0334,14
CMPLOGP00002768,2.5600,2.5064,0.1834,0.0536,5,2.5287,0.0558,0.0313,17
CMPLOGP00004080,3.8700,3.9538,0.0833,-0.0838,5,3.8836,0.0216,-0.0136,15
CMPLOGP00003755,3.5000,3.5954,0.2585,-0.0954,5,3.5220,0.0411,-0.0220,17
CMPLOGP00003004,2.8000,2.4290,0.2735,0.3710,5,2.7794,0.0304,0.0206,11
CMPLOGP00000650,0.2600,0.0680,0.2431,0.1920,5,0.2714,0.0392,-0.0114,12
CMPLOGP00005583,8.5000,7.7372,0.2585,0.7628,5,8.4427,0.0289,0.0573,18
CMPLOGP00001268,1.1400,1.2877,0.2253,-0.1477,5,1.1522,0.0468,-0.0122,15
CMPLOGP00005202,5.9800,5.0044,0.1532,0.9756,5,5.9112,0.0341,0.0688,18
CMPLOGP00003858,3.6000,3.7048,0.3441,-0.1048,5,3.5833,0.0501,0.0167,18
CMPLOGP00002084,1.9600,2.9135,0.6888,-0.9535,5,1.9462,0.0257,0.0138,15
CMPLOGP00003225,3.0000,3.8778,0.3996,-0.8778,5,3.0670,0.0728,-0.0670,19
CMPLOGP00003793,3.5200,2.8727,0.1683,0.6473,5,3.3214,0.0633,0.1986,14
CMPLOGP00002855,2.6500,2.3382,0.2609,0.3118,5,2.5811,0.0302,0.0689,14
CMPLOGP00003185,2.9500,3.0673,0.2377,-0.1173,5,2.9278,0.0695,0.0222,15
CMPLOGP00001586,1.5000,3.2210,0.1993,-1.7210,5,1.7625,0.0324,-0.2625,16
CMPLOGP00004847,5.0400,5.4194,0.2899,-0.3794,5,5.2705,0.1154,-0.2305,15
CMPLOGP00000592,0.1600,5.2152,0.3154,-5.0552,5,0.1681,0.0107,-0.0081,14
CMPLOGP00001760,1.6700,1.8645,0.3240,-0.1945,5,1.6675,0.0300,0.0025,15
CMPLOGP00004700,4.7500,3.3259,0.3746,1.4241,5,4.6230,0.0329,0.1270,18
CMPLOGP00003114,2.8900,2.4642,0.1851,0.4258,5,2.7919,0.0500,0.0981,16
CMPLOGP00004571,4.5400,3.1727,0.1822,1.3673,5,4.3304,0.0458,0.2096,16
CMPLOGP00001978,1.8600,1.7130,0.1395,0.1470,5,1.8600,0.0454,-0.0000,14
CMPLOGP00004992,5.4000,4.7207,0.0891,0.6793,5,5.3518,0.0357,0.0482,17
CMPLOGP00005521,7.6800,7.5059,0.1422,0.1741,5,7.6590,0.0391,0.0210,14
CMPLOGP00000013,-3.2400,-4.3068,0.6242,1.0668,5,-3.3618,0.0427,0.1218,17
CMPLOGP00003921,3.6800,3.4495,0.1286,0.2305,5,3.6179,0.0382,0.0621,15
CMPLOGP00002900,2.7000,2.1533,0.0942,0.5467,5,2.5730,0.0703,0.1270,18
CMPLOGP00003319,3.1000,2.5458,0.2581,0.5542,5,3.0037,0.0702,0.0963,17
CMPLOGP00001610,1.5100,1.6747,0.1676,-0.1647,5,1.4735,0.0502,0.0365,15
CMPLOGP00004044,3.8300,5.0390,0.1313,-1.2090,5,4.0471,0.0302,-0.2171,12
CMPLOGP00004128,3.9200,3.7289,0.2219,0.1911,5,3.9224,0.0449,-0.0024,15
CMPLOGP00002891,2.6960,3.2397,0.2490,-0.5437,5,2.7663,0.0523,-0.0703,18
CMPLOGP00000743,0.4000,0.2434,0.2993,0.1566,5,0.2903,0.0478,0.1097,15
CMPLOGP00005409,6.8500,6.9259,0.2134,-0.0759,5,6.8477,0.0364,0.0023,17
CMPLOGP00004066,3.8600,3.9834,0.1998,-0.1234,5,3.8703,0.0271,-0.0103,14
CMPLOGP00000614,0.2000,0.7320,0.2535,-0.5320,5,0.2324,0.0323,-0.0324,18
CMPLOGP00003706,3.4500,3.5167,0.1524,-0.0667,5,3.5200,0.0430,-0.0700,15
CMPLOGP00005227,6.0700,5.9300,0.1955,0.1400,5,6.0679,0.0183,0.0021,16
CMPLOGP00002812,2.6000,2.8524,0.2131,-0.2524,5,2.5926,0.0625,0.0074,15
CMPLOGP00002553,2.3900,2.9952,0.2925,-0.6052,5,2.4113,0.0299,-0.0213,15
CMPLOGP00000932,0.7000,1.5299,0.3158,-0.8299,5,0.8269,0.0635,-0.1269,16
CMPLOGP00001785,1.6900,1.8973,0.0794,-0.2073,5,1.7541,0.0459,-0.0641,16
CMPLOGP00003328,3.1000,2.5751,0.2235,0.5249,5,3.0390,0.0479,0.0610,16
CMPLOGP00002872,2.6800,2.7391,0.1197,-0.0591,5,2.6436,0.0486,0.0364,14
CMPLOGP00002102,1.9700,2.1297,0.1350,-0.1597,5,1.9772,0.0612,-0.0072,18
CMPLOGP00003359,3.1300,3.1522,0.2186,-0.0222,5,3.1735,0.0753,-0.0435,15
CMPLOGP00002575,2.4000,3.8259,0.2829,-1.4259,5,2.5589,0.0351,-0.1589,17
CMPLOGP00001360,1.2500,1.6212,0.3413,-0.3712,5,1.3249,0.0508,-0.0749,18
CMPLOGP00000580,0.1500,0.4940,0.1223,-0.3440,5,0.1730,0.0259,-0.0230,17
CMPLOGP00002647,2.4600,2.5302,0.1198,-0.0702,5,2.4741,0.0483,-0.0141,15
CMPLOGP00001202,1.0700,1.2285,0.1355,-0.1585,5,1.1046,0.0638,-0.0346,17
CMPLOGP00001672,1.5800,1.9363,0.1840,-0.3563,5,1.6503,0.0286,-0.0703,13
CMPLOGP00001682,1.5900,1.3016,0.0337,0.2884,5,1.4794,0.0543,0.1106,17
CMPLOGP00001990,1.8700,3.0845,0.2749,-1.2145,5,1.9178,0.0360,-0.0478,16
CMPLOGP00005084,5.6500,5.7374,0.1262,-0.0874,5,5.6637,0.0535,-0.0137,17
CMPLOGP00003413,3.1900,2.6422,0.2461,0.5478,5,3.1244,0.0369,0.0656,14
CMPLOGP00000408,-0.0700,0.0668,0.1490,-0.1368,5,-0.0622,0.0306,-0.0078,18
CMPLOGP00002964,2.7500,3.1120,0.1743,-0.3620,5,2.8473,0.0316,-0.0973,18
CMPLOGP00003773,3.5000,3.6033,0.2290,-0.1033,5,3.4997,0.0415,0.0003,15
CMPLOGP00003402,3.1800,3.7489,0.0407,-0.5689,5,3.2139,0.0391,-0.0339,16
CMPLOGP00003409,3.1900,2.9865,0.1995,0.2035,5,3.1509,0.0345,0.0391,15
CMPLOGP00000290,-0.4400,1.3547,0.4032,-1.7947,5,-0.3655,0.0548,-0.0745,16
CMPLOGP00005259,6.1800,4.9936,0.3175,1.1864,5,6.0457,0.0698,0.1343,14
CMPLOGP00005183,5.9200,6.1773,0.0577,-0.2573,5,5.9627,0.0283,-0.0427,18
CMPLOGP00004490,4.4200,2.3623,0.4022,2.0577,5,4.4125,0.0402,0.0075,13
CMPLOGP00001164,1.0300,0.2069,0.2856,0.8231,5,0.9994,0.0147,0.0306,14
CMPLOGP00002960,2.7500,2.8395,0.1350,-0.0895,5,2.7530,0.0390,-0.0030,16
CMPLOGP00003690,3.4400,3.2208,0.1043,0.2192,5,3.3955,0.0270,0.0445,15
CMPLOGP00000804,0.5000,1.2289,0.3216,-0.7289,5,0.5217,0.0173,-0.0217,13
CMPLOGP00000827,0.5200,0.6601,0.2948,-0.1401,5,0.4787,0.0508,0.0413,16
CMPLOGP00004020,3.8000,3.7528,0.1001,0.0472,5,3.7592,0.0379,0.0408,16
CMPLOGP00002902,2.7000,2.5901,0.0909,0.1099,5,2.6737,0.0566,0.0263,18
CMPLOGP00005245,6.1000,5.9054,0.2069,0.1946,5,6.0602,0.0313,0.0398,14
CMPLOGP00004264,4.1000,3.8892,0.3329,0.2108,5,4.0887,0.0366,0.0113,18
CMPLOGP00000731,0.3800,0.3290,0.4620,0.0510,5,0.3869,0.0242,-0.0069,14
CMPLOGP00005309,6.4000,6.2564,0.1323,0.1436,5,6.3635,0.0643,0.0365,14
CMPLOGP00003496,3.2700,2.8642,0.3882,0.4058,5,3.2629,0.0792,0.0071,18
CMPLOGP00000258,-0.5400,-0.6723,0.2897,0.1323,5,-0.5934,0.0292,0.0534,17
CMPLOGP00004223,4.0300,3.7905,0.0936,0.2395,5,3.9803,0.0384,0.0497,17
CMPLOGP00003151,2.9100,2.8577,0.2538,0.0523,5,2.9244,0.0480,-0.0144,15
CMPLOGP00003475,3.2500,3.0167,0.1258,0.2333,5,3.1583,0.0391,0.0917,14
CMPLOGP00002763,2.5600,1.9744,0.0860,0.5856,5,2.3477,0.0430,0.2123,14
CMPLOGP00003214,2.9800,2.7410,0.2009,0.2390,5,2.8974,0.0328,0.0826,17
CMPLOGP00000850,0.5700,0.3123,0.1834,0.2577,5,0.5144,0.0358,0.0556,18
CMPLOGP00001884,1.7700,1.2113,0.3776,0.5587,5,1.7296,0.0767,0.0404,15
CMPLOGP00004740,4.8300,3.6309,0.1912,1.1991,5,4.6661,0.0429,0.1639,18
CMPLOGP00000733,0.3800,0.7311,0.2237,-0.3511,5,0.3859,0.0301,-0.0059,18
CMPLOGP00000909,0.6700,0.8143,0.1828,-0.1443,5,0.6983,0.0334,-0.0283,17
CMPLOGP00002453,2.3000,2.1909,0.1611,0.1091,5,2.3322,0.0322,-0.0322,17
CMPLOGP00000526,0.0600,1.0803,0.2664,-1.0203,5,0.1335,0.0262,-0.0735,16
CMPLOGP00000690,0.3200,0.3826,0.2694,-0.0626,5,0.3067,0.0389,0.0133,15
CMPLOGP00004012,3.8000,3.7349,0.1421,0.0651,5,3.7966,0.0388,0.0034,18
CMPLOGP00003330,3.1100,2.8189,0.0578,0.2911,5,3.0093,0.0487,0.1007,14
CMPLOGP00001799,1.7000,1.6666,0.2165,0.0334,5,1.6817,0.0307,0.0183,16
CMPLOGP00003750,3.5000,3.2228,0.2153,0.2772,5,3.5075,0.0469,-0.0075,19
CMPLOGP00005469,7.3100,7.3504,0.1345,-0.0404,5,7.3416,0.0400,-0.0316,16
CMPLOGP00003204,2.9700,3.2653,0.3462,-0.2953,5,2.9825,0.0453,-0.0125,18
CMPLOGP00001318,1.2000,1.5059,0.1226,-0.3059,5,1.2748,0.0349,-0.0748,13
CMPLOGP00002441,2.2900,2.1094,0.1878,0.1806,5,2.2567,0.0392,0.0333,14
CMPLOGP00000979,0.7800,1.3747,0.3047,-0.5947,5,0.8417,0.0683,-0.0617,16
CMPLOGP00002063,1.9400,1.9325,0.1302,0.0075,5,1.9265,0.0317,0.0135,18
CMPLOGP00003619,3.4000,3.5446,0.0896,-0.1446,5,3.4008,0.0340,-0.0008,13
CMPLOGP00000357,-0.2300,0.2542,0.1040,-0.4842,5,-0.2343,0.0395,0.0043,17
CMPLOGP00003639,3.4000,3.6048,0.2333,-0.2048,5,3.4216,0.0357,-0.0216,17
CMPLOGP00001265,1.1400,0.8586,0.3570,0.2814,5,1.0320,0.0594,0.1080,16
CMPLOGP00004474,4.4000,4.4765,0.2059,-0.0765,5,4.4309,0.0290,-0.0309,10
CMPLOGP00002914,2.7000,2.9200,0.0754,-0.2200,5,2.7236,0.0273,-0.0236,17
CMPLOGP00005059,5.5900,5.5969,0.1157,-0.0069,5,5.5715,0.0491,0.0185,17
CMPLOGP00001812,1.7000,1.8912,0.1559,-0.1912,5,1.7465,0.0259,-0.0465,18
CMPLOGP00001321,1.2000,1.2825,0.2429,-0.0825,5,1.2627,0.0596,-0.0627,16
CMPLOGP00002315,2.1600,2.0704,0.1003,0.0896,5,2.1158,0.0564,0.0442,15
CMPLOGP00003346,3.1200,0.4533,0.2447,2.6667,5,3.0251,0.0201,0.0949,18
CMPLOGP00003799,3.5300,5.5712,0.6218,-2.0412,5,3.5701,0.0431,-0.0401,14
