Molecule,y1_true,y1_pred,y1_pred_stdev,y1_pred_res,y1_pred_freq,y1_recalc,y1_recalc_stdev,y1_recalc_res,y1_recalc_freq
CMPLOGP00004719,4.8000,5.2041,0.2989,-0.4041,5,4.8088,0.0196,-0.0088,16
CMPLOGP00003880,3.6200,4.4789,0.4134,-0.8589,5,3.6126,0.0395,0.0074,18
CMPLOGP00003312,3.1000,1.0121,0.2637,2.0879,5,3.0176,0.0190,0.0824,16
CMPLOGP00001881,1.7700,0.4533,0.3431,1.3167,5,1.6397,0.0361,0.1303,17
CMPLOGP00003624,3.4000,1.9082,0.1433,1.4918,5,3.3388,0.0151,0.0612,17
CMPLOGP00002151,2.0100,1.7439,0.0854,0.2661,5,1.9504,0.0305,0.0596,16
CMPLOGP00000184,-0.8540,-0.6553,0.0990,-0.1987,5,-0.8498,0.0460,-0.0042,15
CMPLOGP00003635,3.4000,2.9678,0.2750,0.4322,5,3.3184,0.0289,0.0816,16
CMPLOGP00004406,4.3000,4.1059,0.3778,0.1941,5,4.2683,0.0531,0.0317,19
CMPLOGP00003267,3.0400,2.8432,0.1192,0.1968,5,3.0309,0.0177,0.0091,17
CMPLOGP00004767,4.9000,5.7193,0.2088,-0.8193,5,4.9079,0.0153,-0.0079,16
CMPLOGP00000304,-0.4000,0.8122,0.1680,-1.2122,5,-0.3377,0.0206,-0.0623,16
CMPLOGP00004587,4.5800,4.4009,0.1912,0.1791,5,4.5638,0.0301,0.0162,15
CMPLOGP00002338,2.1900,2.1634,0.1142,0.0266,5,2.1895,0.0328,0.0005,15
CMPLOGP00004096,3.8900,4.3701,0.2601,-0.4801,5,3.9089,0.0420,-0.0189,15
CMPLOGP00003950,3.7000,3.9089,0.3153,-0.2089,5,3.7296,0.0338,-0.0296,15
CMPLOGP00004405,4.3000,4.8322,0.1924,-0.5322,5,4.3762,0.0283,-0.0762,13
CMPLOGP00002611,2.4240,1.6608,0.1828,0.7632,5,2.3625,0.0254,0.0615,13
CMPLOGP00004931,5.2400,5.3278,0.0917,-0.0878,5,5.2488,0.0348,-0.0088,18
CMPLOGP00003892,3.6300,5.3221,0.3095,-1.6921,5,3.6532,0.0167,-0.0232,18
CMPLOGP00001635,1.5400,1.6930,0.1204,-0.1530,5,1.5564,0.0348,-0.0164,18
CMPLOGP00005253,6.1400,4.1467,0.2339,1.9933,5,6.0930,0.0194,0.0470,18
CMPLOGP00005269,6.2000,5.7419,0.0823,0.4581,5,6.1452,0.0402,0.0548,14
CMPLOGP00002942,2.7300,2.6522,0.0710,0.0778,5,2.7343,0.0478,-0.0043,16
CMPLOGP00004624,4.6400,4.7216,0.0631,-0.0816,5,4.6747,0.0385,-0.0347,15
CMPLOGP00002296,2.1500,2.6413,0.1138,-0.4913,5,2.1880,0.0386,-0.0380,16
CMPLOGP00004168,3.9800,3.7504,0.1284,0.2296,5,3.9299,0.0461,0.0501,15
CMPLOGP00003500,3.2800,2.1375,0.6310,1.1425,5,3.2217,0.0525,0.0583,15
CMPLOGP00001068,0.9000,0.9332,0.2487,-0.0332,5,0.9190,0.0254,-0.0190,14
CMPLOGP00001022,0.8400,1.8174,0.1653,-0.9774,5,0.8930,0.0427,-0.0530,15
CMPLOGP00004794,4.9300,5.0044,0.2538,-0.0744,5,4.9268,0.0227,0.0032,18
CMPLOGP00003602,3.3700,3.5637,0.1945,-0.1937,5,3.4170,0.0338,-0.0470,16
CMPLOGP00000658,0.2800,2.1372,0.3927,-1.8572,5,0.3599,0.0187,-0.0799,15
CMPLOGP00002699,2.5000,2.8887,0.1026,-0.3887,5,2.5330,0.0458,-0.0330,16
CMPLOGP00001182,1.0500,2.5542,0.3930,-1.5042,5,1.2174,0.0385,-0.1674,18
CMPLOGP00002334,2.1900,2.0982,0.1777,0.0918,5,2.2020,0.0393,-0.0120,18
CMPLOGP00001892,1.7700,1.6868,0.0990,0.0832,5,1.7887,0.0284,-0.0187,15
CMPLOGP00002905,2.7000,2.0841,0.1578,0.6159,5,2.5977,0.0360,0.1023,16
CMPLOGP00000816,0.5000,0.9497,0.1877,-0.4497,5,0.5033,0.0220,-0.0033,12
CMPLOGP00004134,3.9300,4.0896,0.1705,-0.1596,5,3.9725,0.0359,-0.0425,15
CMPLOGP00001527,1.4400,2.2011,0.1942,-0.7611,5,1.5317,0.0275,-0.0917,17
CMPLOGP00000382,-0.1400,-0.4871,0.3865,0.3471,5,-0.1799,0.0202,0.0399,15
CMPLOGP00001342,1.2200,1.5598,0.1082,-0.3398,5,1.2632,0.0347,-0.0432,15
CMPLOGP00000582,0.1500,0.2344,0.2181,-0.0844,5,0.1372,0.0445,0.0128,17
CMPLOGP00002597,2.4100,2.6913,0.0703,-0.2813,5,2.4633,0.0579,-0.0533,15
CMPLOGP00001547,1.4600,1.3353,0.2110,0.1247,5,1.4566,0.0286,0.0034,18
CMPLOGP00003952,3.7000,3.5020,0.0219,0.1980,5,3.6259,0.0306,0.0741,15
CMPLOGP00000114,-1.2500,-0.7913,0.1985,-0.4587,5,-1.1922,0.0450,-0.0578,14
CMPLOGP00001872,1.7600,2.6973,0.6543,-0.9373,5,1.7808,0.0148,-0.0208,20
CMPLOGP00004207,4.0100,3.4989,0.8927,0.5111,5,4.0206,0.0364,-0.0106,14
CMPLOGP00002136,2.0000,2.7613,0.2148,-0.7613,5,2.0320,0.0342,-0.0320,14
CMPLOGP00002370,2.2100,2.0012,0.1115,0.2088,5,2.1403,0.0429,0.0697,14
CMPLOGP00003954,3.7000,1.4975,0.1590,2.2025,5,3.6025,0.0172,0.0975,18
CMPLOGP00005355,6.6000,6.6543,0.0774,-0.0543,5,6.5917,0.0274,0.0083,17
CMPLOGP00005598,8.9000,3.3770,1.2495,5.5230,5,8.5552,0.0779,0.3448,17
CMPLOGP00001627,1.5300,1.5200,0.0433,0.0100,5,1.5400,0.0199,-0.0100,15
CMPLOGP00000847,0.5500,2.1291,0.2410,-1.5791,5,0.6967,0.0212,-0.1467,17
CMPLOGP00003455,3.2200,3.5214,0.2267,-0.3014,5,3.2820,0.0413,-0.0620,19
CMPLOGP00002108,1.9800,1.6431,0.1539,0.3369,5,1.9585,0.0312,0.0215,14
CMPLOGP00002660,2.4700,2.3339,0.1649,0.1361,5,2.4702,0.0425,-0.0002,16
CMPLOGP00001234,1.1000,1.8887,0.1301,-0.7887,5,1.1220,0.0174,-0.0220,16
CMPLOGP00004654,4.6900,4.8830,0.0668,-0.1930,5,4.7532,0.0329,-0.0632,18
CMPLOGP00003422,3.2000,2.1893,0.1818,1.0107,5,3.0551,0.0321,0.1449,16
CMPLOGP00002857,2.6600,2.5540,0.0928,0.1060,5,2.6424,0.0430,0.0176,16
CMPLOGP00001568,1.4800,1.8830,0.1573,-0.4030,5,1.5136,0.0315,-0.0336,14
CMPLOGP00004414,4.3000,4.4190,0.3342,-0.1190,5,4.2965,0.0398,0.0035,14
CMPLOGP00000506,0.0300,1.3793,0.3404,-1.3493,5,0.1173,0.0452,-0.0873,18
CMPLOGP00003490,3.2600,3.0085,0.1499,0.2515,5,3.2268,0.0260,0.0332,16
CMPLOGP00000125,-1.1900,-0.4973,0.0898,-0.6927,5,-1.1480,0.0287,-0.0420,17
CMPLOGP00001684,1.5900,1.4213,0.1795,0.1687,5,1.6114,0.0390,-0.0214,17
CMPLOGP00005175,5.9000,5.7209,0.0618,0.1791,5,5.8676,0.0423,0.0324,19
CMPLOGP00002828,2.6100,2.5437,0.1507,0.0663,5,2.5729,0.0391,0.0371,15
CMPLOGP00000571,0.1400,0.5416,0.2260,-0.4016,5,0.1293,0.0166,0.0107,18
CMPLOGP00000772,0.4600,0.4158,0.1200,0.0442,5,0.4599,0.0211,0.0001,13
CMPLOGP00001720,1.6300,1.6725,0.1051,-0.0425,5,1.6493,0.0280,-0.0193,18
CMPLOGP00004975,5.3400,4.8898,0.1520,0.4502,5,5.2736,0.0272,0.0664,19
CMPLOGP00003973,3.7300,4.4754,0.2956,-0.7454,5,3.7705,0.0280,-0.0405,15
CMPLOGP00002416,2.2600,1.9010,0.2832,0.3590,5,2.2514,0.0145,0.0086,15
CMPLOGP00000676,0.3100,-0.4438,0.2744,0.7538,5,0.2627,0.0214,0.0473,15
CMPLOGP00002064,1.9400,1.9975,0.1327,-0.0575,5,1.9594,0.0259,-0.0194,18
CMPLOGP00004027,3.8100,3.4939,0.1662,0.3161,5,3.8011,0.0398,0.0089,16
CMPLOGP00002321,2.1700,3.5206,0.1772,-1.3506,5,2.3492,0.0288,-0.1792,15
CMPLOGP00001340,1.2200,1.4713,0.2714,-0.2513,5,1.2596,0.0323,-0.0396,16
CMPLOGP00005283,6.2700,5.4368,0.5272,0.8332,5,6.2576,0.0138,0.0124,13
CMPLOGP00003363,3.1400,3.0916,0.2667,0.0484,5,3.1509,0.0375,-0.0109,15
CMPLOGP00004576,4.5500,4.9031,0.1519,-0.3531,5,4.5730,0.0228,-0.0230,17
CMPLOGP00005234,6.0900,6.3624,0.1016,-0.2724,5,6.1090,0.0196,-0.0190,17
CMPLOGP00003746,3.4900,1.7570,0.2498,1.7330,5,3.3524,0.0320,0.1376,16
CMPLOGP00004436,4.3400,4.5582,0.1006,-0.2182,5,4.4117,0.0375,-0.0717,18
CMPLOGP00001932,1.8100,1.0566,0.2910,0.7534,5,1.8503,0.0395,-0.0403,13
CMPLOGP00000077,-1.6400,-1.1095,0.2859,-0.5305,5,-1.5809,0.0327,-0.0591,17
CMPLOGP00004795,4.9300,3.7900,0.3581,1.1400,5,4.8685,0.0224,0.0615,14
CMPLOGP00004622,4.6400,4.6352,0.1580,0.0048,5,4.6187,0.0379,0.0213,17
CMPLOGP00004293,4.1200,3.9934,0.2504,0.1266,5,4.1367,0.0241,-0.0167,11
CMPLOGP00001484,1.4000,1.1936,0.1699,0.2064,5,1.3630,0.0327,0.0370,14
CMPLOGP00001139,1.0000,1.3062,0.1212,-0.3062,5,1.0411,0.0225,-0.0411,16
CMPLOGP00002533,2.3700,2.2734,0.0473,0.0966,5,2.3108,0.0315,0.0592,17
CMPLOGP00003414,3.1900,3.9611,0.2840,-0.7711,5,3.2474,0.0153,-0.0574,15
CMPLOGP00000259,-0.5390,1.0063,0.4950,-1.5453,5,-0.5037,0.0362,-0.0353,12
CMPLOGP00003061,2.8300,3.6489,0.0639,-0.8189,5,2.9544,0.0179,-0.1244,14
CMPLOGP00001739,1.6500,1.3886,0.2083,0.2614,5,1.6067,0.0367,0.0433,15
CMPLOGP00003675,3.4200,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00003082,2.8600,3.0244,0.1061,-0.1644,5,2.9129,0.0272,-0.0529,16
CMPLOGP00001866,1.7600,2.0297,0.1341,-0.2697,5,1.7771,0.0296,-0.0171,16
CMPLOGP00001200,1.0700,1.0366,0.0898,0.0334,5,1.1031,0.0322,-0.0331,18
CMPLOGP00004592,4.5900,4.4719,0.1604,0.1181,5,4.5625,0.0322,0.0275,12
CMPLOGP00000607,0.1800,-0.1879,0.1276,0.3679,5,0.1416,0.0313,0.0384,17
CMPLOGP00005315,6.4100,6.3382,0.1833,0.0718,5,6.4037,0.0198,0.0063,12
CMPLOGP00001856,1.7400,1.6390,0.0908,0.1010,5,1.7390,0.0315,0.0010,16
CMPLOGP00003103,2.8900,2.7175,0.1835,0.1725,5,2.8852,0.0468,0.0048,16
CMPLOGP00001421,1.3100,0.6450,0.4214,0.6650,5,1.2808,0.0144,0.0292,15
CMPLOGP00001280,1.1600,1.2480,0.0777,-0.0880,5,1.1971,0.0407,-0.0371,15
CMPLOGP00004867,5.0700,4.9170,0.1327,0.1530,5,5.0519,0.0481,0.0181,15
CMPLOGP00001667,1.5800,1.5131,0.1372,0.0669,5,1.5718,0.0305,0.0082,16
CMPLOGP00005609,9.3500,7.8575,0.3519,1.4925,5,9.3081,0.0192,0.0419,17
CMPLOGP00000729,0.3720,2.5517,0.8680,-2.1797,5,0.4469,0.0344,-0.0749,16
CMPLOGP00000849,0.5600,0.4205,0.1683,0.1395,5,0.5249,0.0299,0.0351,15
CMPLOGP00001862,1.7500,1.8858,0.2886,-0.1358,5,1.7387,0.0387,0.0113,16
CMPLOGP00000843,0.5500,1.2430,0.2202,-0.6930,5,0.6597,0.0505,-0.1097,19
CMPLOGP00003887,3.6300,3.0964,0.1639,0.5336,5,3.5621,0.0445,0.0679,16
CMPLOGP00003721,3.4700,3.2973,0.0752,0.1727,5,3.4671,0.0412,0.0029,17
CMPLOGP00004543,4.5000,3.9434,0.3294,0.5566,5,4.4771,0.0204,0.0229,13
CMPLOGP00001780,1.6880,1.0913,0.1960,0.5967,5,1.6339,0.0267,0.0541,15
CMPLOGP00002519,2.3500,2.7738,0.2336,-0.4238,5,2.3923,0.0337,-0.0423,16
CMPLOGP00001790,1.7000,1.4805,0.2027,0.2195,5,1.6824,0.0450,0.0176,17
CMPLOGP00004322,4.1800,4.1449,0.0397,0.0351,5,4.1820,0.0492,-0.0020,15
CMPLOGP00003590,3.3600,3.3269,0.1644,0.0331,5,3.3711,0.0562,-0.0111,14
CMPLOGP00004962,5.3000,5.4998,0.1188,-0.1998,5,5.3363,0.0352,-0.0363,13
CMPLOGP00002112,1.9800,1.7716,0.0813,0.2084,5,1.9494,0.0189,0.0306,16
CMPLOGP00004085,3.8800,3.6117,0.1963,0.2683,5,3.8618,0.0286,0.0182,18
CMPLOGP00003099,2.8800,2.8380,0.2144,0.0420,5,2.9009,0.0374,-0.0209,16
CMPLOGP00003316,3.1000,2.8431,0.1284,0.2569,5,3.0844,0.0369,0.0156,15
CMPLOGP00000950,0.7300,0.8282,0.0967,-0.0982,5,0.7307,0.0257,-0.0007,15
CMPLOGP00004584,4.5800,3.9628,0.1171,0.6172,5,4.4709,0.0435,0.1091,17
CMPLOGP00000720,0.3600,0.9019,0.1021,-0.5419,5,0.4340,0.0377,-0.0740,20
CMPLOGP00004884,5.1000,5.3520,0.1912,-0.2520,5,5.1414,0.0240,-0.0414,15
CMPLOGP00003512,3.2900,3.5632,0.1930,-0.2732,5,3.3077,0.0543,-0.0177,16
CMPLOGP00004957,5.3000,4.9549,0.1974,0.3451,5,5.2343,0.0344,0.0657,16
CMPLOGP00003926,3.6900,4.4179,0.2144,-0.7279,5,3.7305,0.0162,-0.0405,17
CMPLOGP00000261,-0.5300,-0.7287,0.1733,0.1987,5,-0.5545,0.0307,0.0245,15
CMPLOGP00002637,2.4500,0.7104,0.1790,1.7396,5,2.4207,0.0103,0.0293,17
CMPLOGP00002825,2.6100,2.6916,0.2512,-0.0816,5,2.6035,0.0309,0.0065,18
CMPLOGP00000979,0.7800,1.4146,0.4066,-0.6346,5,0.8188,0.0364,-0.0388,16
CMPLOGP00000207,-0.7200,-0.9951,0.0329,0.2751,5,-0.7430,0.0226,0.0230,14
CMPLOGP00000981,0.7900,0.7383,0.1302,0.0517,5,0.7950,0.0321,-0.0050,14
CMPLOGP00000858,0.5800,0.2113,0.1941,0.3687,5,0.5417,0.0218,0.0383,19
CMPLOGP00005452,7.1800,7.3133,0.1212,-0.1333,5,7.2576,0.0279,-0.0776,15
CMPLOGP00000509,0.0360,4.0928,0.4233,-4.0568,5,0.0406,0.0091,-0.0046,15
CMPLOGP00000874,0.6000,0.9778,0.1224,-0.3778,5,0.6418,0.0432,-0.0418,15
CMPLOGP00002396,2.2400,2.4061,0.2667,-0.1661,5,2.2454,0.0510,-0.0054,16
CMPLOGP00005083,5.6500,5.7157,0.1515,-0.0657,5,5.6478,0.0454,0.0022,18
CMPLOGP00004224,4.0300,3.6265,0.2304,0.4035,5,3.9655,0.0409,0.0645,14
CMPLOGP00005204,5.9800,4.9033,0.1831,1.0767,5,5.8024,0.0421,0.1776,13
CMPLOGP00003280,3.0600,1.7535,0.2097,1.3065,5,3.0232,0.0102,0.0368,15
CMPLOGP00003828,3.5700,4.2009,0.2454,-0.6309,5,3.6157,0.0136,-0.0457,18
CMPLOGP00000206,-0.7200,-0.6542,0.0229,-0.0658,5,-0.7016,0.0289,-0.0184,12
CMPLOGP00000956,0.7400,1.5357,0.0828,-0.7957,5,0.7675,0.0229,-0.0275,15
CMPLOGP00002101,1.9700,1.6424,0.0938,0.3276,5,1.8752,0.0276,0.0948,13
CMPLOGP00000177,-0.9000,-0.3942,0.2227,-0.5058,5,-0.8686,0.0238,-0.0314,20
CMPLOGP00004687,4.7200,3.4063,0.2325,1.3137,5,4.6149,0.0317,0.1051,18
CMPLOGP00003644,3.4000,4.7909,0.2363,-1.3909,5,3.4220,0.0129,-0.0220,17
CMPLOGP00003295,3.0800,3.1564,0.1616,-0.0764,5,3.0885,0.0328,-0.0085,17
CMPLOGP00002853,2.6500,2.1093,0.2423,0.5407,5,2.6388,0.0294,0.0112,18
CMPLOGP00001677,1.5800,1.1945,0.1367,0.3855,5,1.5318,0.0301,0.0482,17
CMPLOGP00004616,4.6200,4.4001,0.1632,0.2199,5,4.5523,0.0386,0.0677,13
CMPLOGP00005528,7.7600,7.5216,0.4304,0.2384,5,7.7773,0.0497,-0.0173,16
CMPLOGP00003682,3.4300,3.4923,0.0875,-0.0623,5,3.4430,0.0395,-0.0130,16
CMPLOGP00001346,1.2300,0.6914,0.1728,0.5386,5,1.2297,0.0344,0.0003,18
CMPLOGP00004278,4.1000,4.5710,0.2937,-0.4710,5,4.1210,0.0212,-0.0210,18
CMPLOGP00004512,4.4500,4.2721,0.0548,0.1779,5,4.4268,0.0380,0.0232,17
CMPLOGP00003780,3.5010,3.5729,0.2323,-0.0719,5,3.5575,0.0299,-0.0565,15
CMPLOGP00001041,0.8700,0.9729,0.2099,-0.1029,5,0.8734,0.0493,-0.0034,18
CMPLOGP00004891,5.1200,5.3596,0.1222,-0.2396,5,5.1783,0.0402,-0.0583,15
CMPLOGP00005582,8.4600,7.8773,0.3793,0.5827,5,8.4571,0.0261,0.0029,19
CMPLOGP00003660,3.4100,2.0644,0.2639,1.3456,5,3.2845,0.0413,0.1255,13
CMPLOGP00003109,2.8900,2.3407,0.4826,0.5493,5,2.8824,0.0264,0.0076,15
CMPLOGP00003605,3.3800,3.7073,0.1065,-0.3273,5,3.4396,0.0555,-0.0596,15
CMPLOGP00001622,1.5300,1.7241,0.1484,-0.1941,5,1.5319,0.0321,-0.0019,16
CMPLOGP00001813,1.7000,2.5537,0.1463,-0.8537,5,1.8417,0.0377,-0.1417,17
CMPLOGP00005346,6.5600,6.5098,0.2106,0.0502,5,6.5975,0.0345,-0.0375,16
CMPLOGP00003437,3.2000,3.4949,0.2452,-0.2949,5,3.2345,0.0340,-0.0345,19
CMPLOGP00003231,3.0000,2.7700,0.1960,0.2300,5,2.9777,0.0357,0.0223,17
CMPLOGP00004608,4.6100,4.3274,0.1049,0.2826,5,4.5563,0.0320,0.0537,16
CMPLOGP00001970,1.8500,1.7024,0.0855,0.1476,5,1.8291,0.0323,0.0209,15
CMPLOGP00004268,4.1000,3.9971,0.1201,0.1029,5,4.0420,0.0483,0.0580,16
CMPLOGP00004068,3.8660,4.0747,0.1162,-0.2087,5,3.8652,0.0378,0.0008,14
CMPLOGP00000523,0.0500,0.4858,0.0937,-0.4358,5,0.0702,0.0185,-0.0202,18
CMPLOGP00000930,0.7000,1.5581,0.3676,-0.8581,5,0.7137,0.0158,-0.0137,12
CMPLOGP00000604,0.1800,0.6866,0.3253,-0.5066,5,0.2101,0.0285,-0.0301,18
CMPLOGP00002976,2.7600,2.4690,0.1576,0.2910,5,2.6893,0.0502,0.0707,16
CMPLOGP00004493,4.4300,4.3206,0.1458,0.1094,5,4.3868,0.0300,0.0432,13
CMPLOGP00000358,-0.2300,-0.1263,0.4031,-0.1037,5,-0.2228,0.0416,-0.0072,15
CMPLOGP00000712,0.3500,0.0122,0.1595,0.3378,5,0.2924,0.0377,0.0576,16
CMPLOGP00003462,3.2300,3.4945,0.1842,-0.2645,5,3.2953,0.0387,-0.0653,18
CMPLOGP00004644,4.6800,4.5436,0.1772,0.1364,5,4.6597,0.0452,0.0203,16
CMPLOGP00002925,2.7200,1.7655,0.2486,0.9545,5,2.6453,0.0209,0.0747,14
CMPLOGP00004284,4.1000,4.2593,0.0808,-0.1593,5,4.1026,0.0280,-0.0026,16
CMPLOGP00001291,1.1700,1.1814,0.0502,-0.0114,5,1.1943,0.0267,-0.0243,16
CMPLOGP00000333,-0.3000,3.5587,0.4728,-3.8587,5,-0.2804,0.0117,-0.0196,16
CMPLOGP00003151,2.9100,2.7127,0.2249,0.1973,5,2.9308,0.0273,-0.0208,15
CMPLOGP00003489,3.2600,3.1045,0.0535,0.1555,5,3.2129,0.0324,0.0471,18
CMPLOGP00003648,3.4000,3.6529,0.1007,-0.2529,5,3.4398,0.0470,-0.0398,19
CMPLOGP00000193,-0.7900,0.1744,0.2229,-0.9644,5,-0.7340,0.0359,-0.0560,20
CMPLOGP00003078,2.8500,3.4344,0.1513,-0.5844,5,2.9560,0.0573,-0.1060,17
CMPLOGP00001397,1.2900,1.1963,0.2009,0.0937,5,1.3151,0.0268,-0.0251,17
CMPLOGP00003944,3.7000,3.6484,0.1703,0.0516,5,3.6721,0.0488,0.0279,16
CMPLOGP00000024,-2.7500,-2.7658,0.3171,0.0158,5,-2.7691,0.0271,0.0191,17
CMPLOGP00000652,0.2700,0.4212,0.2656,-0.1512,5,0.2745,0.0196,-0.0045,13
CMPLOGP00004250,4.0700,3.6908,0.1187,0.3792,5,4.0231,0.0420,0.0469,16
CMPLOGP00004580,4.5600,4.6057,0.0852,-0.0457,5,4.5685,0.0339,-0.0085,17
CMPLOGP00004163,3.9800,3.7779,0.0947,0.2021,5,3.9267,0.0437,0.0533,11
CMPLOGP00001984,1.8600,0.4308,0.6974,1.4292,5,1.8326,0.0277,0.0274,15
CMPLOGP00003400,3.1800,3.4260,0.1911,-0.2460,5,3.2320,0.0318,-0.0520,16
CMPLOGP00004903,5.1700,5.0599,0.1752,0.1101,5,5.1821,0.0535,-0.0121,14
CMPLOGP00002258,2.1100,2.3460,0.1693,-0.2360,5,2.1202,0.0335,-0.0102,14
CMPLOGP00001371,1.2600,1.7535,0.2677,-0.4935,5,1.3230,0.0540,-0.0630,16
CMPLOGP00000856,0.5800,1.4580,0.1886,-0.8780,5,0.6612,0.0193,-0.0812,15
CMPLOGP00000891,0.6300,3.0905,0.1256,-2.4605,5,0.6870,0.0155,-0.0570,18
CMPLOGP00001624,1.5300,1.6095,0.0758,-0.0795,5,1.5476,0.0392,-0.0176,16
CMPLOGP00000320,-0.3500,-0.6983,0.1432,0.3483,5,-0.4295,0.0285,0.0795,16
CMPLOGP00003894,3.6320,3.0034,0.1874,0.6286,5,3.6004,0.0268,0.0316,13
CMPLOGP00002288,2.1400,2.1642,0.0876,-0.0242,5,2.1346,0.0283,0.0054,16
CMPLOGP00001116,0.9600,1.2739,0.1693,-0.3139,5,0.9912,0.0191,-0.0312,17
CMPLOGP00003083,2.8600,2.7352,0.1023,0.1248,5,2.8328,0.0406,0.0272,17
CMPLOGP00002209,2.0700,2.2339,0.2572,-0.1639,5,2.0632,0.0305,0.0068,18
CMPLOGP00000278,-0.4700,-0.0974,0.1596,-0.3726,5,-0.4590,0.0266,-0.0110,15
CMPLOGP00003354,3.1200,3.4966,0.2564,-0.3766,5,3.1322,0.0169,-0.0122,16
CMPLOGP00003616,3.3900,3.6174,0.2723,-0.2274,5,3.4273,0.0246,-0.0373,17
CMPLOGP00002222,2.0700,2.4186,0.2949,-0.3486,5,2.1572,0.0723,-0.0872,17
CMPLOGP00004339,4.2000,4.0157,0.2929,0.1843,5,4.1894,0.0310,0.0106,17
CMPLOGP00000567,0.1300,0.3537,0.1310,-0.2237,5,0.1598,0.0160,-0.0298,16
CMPLOGP00003513,3.2900,3.5926,0.1284,-0.3026,5,3.3398,0.0385,-0.0498,18
CMPLOGP00000019,-2.9600,-2.5176,0.3482,-0.4424,5,-3.0212,0.0520,0.0612,18
CMPLOGP00000479,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00000832,0.5300,2.7162,0.3133,-2.1862,5,0.6192,0.0383,-0.0892,18
CMPLOGP00004467,4.4000,4.1690,0.2596,0.2310,5,4.3597,0.0460,0.0403,16
CMPLOGP00005146,5.8200,5.5270,0.1620,0.2930,5,5.7426,0.0396,0.0774,19
CMPLOGP00003019,2.8000,3.4229,0.1985,-0.6229,5,2.8389,0.0142,-0.0389,14
CMPLOGP00003229,3.0000,2.9609,0.1513,0.0391,5,3.0034,0.0432,-0.0034,17
CMPLOGP00001754,1.6700,0.5658,0.1601,1.1042,5,1.5463,0.0240,0.1237,17
CMPLOGP00002582,2.4000,3.6391,0.4850,-1.2391,5,2.4344,0.0327,-0.0344,13
CMPLOGP00002618,2.4300,2.4359,0.1567,-0.0059,5,2.4035,0.0451,0.0265,18
CMPLOGP00001928,1.8100,2.4117,0.4808,-0.6017,5,1.8308,0.0334,-0.0208,18
CMPLOGP00005460,7.2300,4.4884,0.1213,2.7416,5,7.1112,0.0180,0.1188,17
CMPLOGP00004510,4.4400,4.5153,0.0569,-0.0753,5,4.4681,0.0381,-0.0281,16
CMPLOGP00003215,2.9800,3.5702,0.1023,-0.5902,5,3.0172,0.0230,-0.0372,14
CMPLOGP00005561,8.1400,6.8873,0.2598,1.2527,5,8.1070,0.0196,0.0330,15
CMPLOGP00000576,0.1410,1.0205,0.0368,-0.8795,5,0.1822,0.0294,-0.0412,14
CMPLOGP00003807,3.5400,3.5157,0.3538,0.0243,5,3.5526,0.0262,-0.0126,13
CMPLOGP00002747,2.5400,3.2309,0.0858,-0.6909,5,2.6424,0.0531,-0.1024,18
CMPLOGP00004996,5.4000,4.5940,0.2054,0.8060,5,5.3679,0.0229,0.0321,17
CMPLOGP00000534,0.0780,0.3235,0.2239,-0.2455,5,0.0781,0.0462,-0.0001,19
CMPLOGP00003401,3.1800,3.2031,0.1755,-0.0231,5,3.1699,0.0349,0.0101,15
CMPLOGP00001559,1.4800,1.4347,0.2950,0.0453,5,1.4563,0.0488,0.0237,11
CMPLOGP00004215,4.0200,3.3069,0.1162,0.7131,5,3.9093,0.0367,0.1107,17
CMPLOGP00005118,5.7500,5.7871,0.2065,-0.0371,5,5.7411,0.0326,0.0089,17
CMPLOGP00005124,5.7600,4.9757,0.1721,0.7843,5,5.5933,0.0592,0.1667,15
CMPLOGP00004796,4.9300,4.3510,0.1670,0.5790,5,4.9000,0.0481,0.0300,17
CMPLOGP00002752,2.5500,2.8743,0.1208,-0.3243,5,2.6049,0.0223,-0.0549,13
CMPLOGP00002846,2.6500,2.7321,0.1642,-0.0821,5,2.6743,0.0345,-0.0243,14
CMPLOGP00003373,3.1500,3.4059,0.1515,-0.2559,5,3.1336,0.0447,0.0164,17
CMPLOGP00002706,2.5000,2.6739,0.2799,-0.1739,5,2.5088,0.0162,-0.0088,18
CMPLOGP00003679,3.4300,3.0882,0.2055,0.3418,5,3.4110,0.0195,0.0190,15
CMPLOGP00003221,2.9900,2.7439,0.0905,0.2461,5,2.9397,0.0239,0.0503,15
CMPLOGP00001458,1.3600,1.3319,0.1538,0.0281,5,1.3584,0.0285,0.0016,14
CMPLOGP00001944,1.8200,1.8245,0.0958,-0.0045,5,1.8515,0.0220,-0.0315,15
CMPLOGP00001083,0.9200,1.2851,0.2930,-0.3651,5,0.8703,0.0448,0.0497,15
CMPLOGP00002477,2.3100,2.6927,0.1324,-0.3827,5,2.3373,0.0658,-0.0273,15
CMPLOGP00005577,8.3900,8.0386,0.2883,0.3514,5,8.4022,0.0386,-0.0122,16
CMPLOGP00000410,-0.0600,0.6280,0.2122,-0.6880,5,-0.0089,0.0430,-0.0511,17
CMPLOGP00002346,2.2000,2.1220,0.1003,0.0780,5,2.1865,0.0372,0.0135,15
